,date,new_confirmed
616,2021-11-13,1287.4285714285713
617,2021-11-14,1311.4285714285713
618,2021-11-15,1330.4285714285713
619,2021-11-16,1333.0
620,2021-11-17,1379.0
621,2021-11-18,1378.7142857142858
622,2021-11-19,1478.857142857143
623,2021-11-20,1498.2857142857142
624,2021-11-21,1539.5714285714287
625,2021-11-22,1563.0
626,2021-11-23,1606.2857142857142
627,2021-11-24,1605.142857142857
628,2021-11-25,1660.142857142857
629,2021-11-26,1494.142857142857
630,2021-11-27,1374.7142857142858
631,2021-11-28,1388.2857142857142
632,2021-11-29,1401.857142857143
633,2021-11-30,1502.142857142857
634,2021-12-01,1681.0
635,2021-12-02,1818.4285714285713
636,2021-12-03,2124.8571428571427
637,2021-12-04,2338.1428571428573
638,2021-12-05,2370.8571428571427
639,2021-12-06,2436.5714285714284
640,2021-12-07,2434.714285714286
641,2021-12-08,2371.4285714285716
642,2021-12-09,2335.0
643,2021-12-10,2312.0
644,2021-12-11,2294.8571428571427
645,2021-12-12,2269.4285714285716
646,2021-12-13,2235.1428571428573
647,2021-12-14,2207.714285714286
648,2021-12-15,2210.1428571428573
649,2021-12-16,2197.0
650,2021-12-17,2187.5714285714284
651,2021-12-18,2166.0
652,2021-12-19,2229.0
653,2021-12-20,2256.1428571428573
654,2021-12-21,2260.285714285714
655,2021-12-22,2306.0
656,2021-12-23,2397.285714285714
657,2021-12-24,2437.5714285714284
658,2021-12-25,2465.1428571428573
659,2021-12-26,2379.285714285714
660,2021-12-27,2439.1428571428573
661,2021-12-28,2817.5714285714284
662,2021-12-29,3330.5714285714284
663,2021-12-30,3953.5714285714284
664,2021-12-31,4562.714285714285
665,2022-01-01,5005.857142857143
666,2022-01-02,5328.857142857143
667,2022-01-03,5698.428571428572
668,2022-01-04,6299.714285714285
669,2022-01-05,7143.714285714285
670,2022-01-06,7884.857142857143
671,2022-01-07,8332.42857142857
672,2022-01-08,8728.57142857143
673,2022-01-09,9222.714285714286
674,2022-01-10,9530.42857142857
675,2022-01-11,10009.285714285714
676,2022-01-12,10222.0
677,2022-01-13,9990.57142857143
678,2022-01-14,10749.57142857143
679,2022-01-15,11982.57142857143
680,2022-01-16,12689.0
681,2022-01-17,12765.142857142857
682,2022-01-18,12399.57142857143
683,2022-01-19,12688.857142857143
684,2022-01-20,13319.285714285714
685,2022-01-21,13719.142857142857
686,2022-01-22,13137.42857142857
687,2022-01-23,12957.57142857143
688,2022-01-24,12961.285714285714
689,2022-01-25,13349.142857142857
690,2022-01-26,13100.285714285714
691,2022-01-27,12588.57142857143
692,2022-01-28,12094.285714285714
693,2022-01-29,11738.42857142857
694,2022-01-30,10965.142857142857
695,2022-01-31,10640.714285714286
696,2022-02-01,10022.285714285714
697,2022-02-02,9203.857142857143
698,2022-02-03,8863.42857142857
699,2022-02-04,7602.571428571428
700,2022-02-05,6596.857142857143
701,2022-02-06,6264.714285714285
702,2022-02-07,5968.142857142857
703,2022-02-08,5598.0
704,2022-02-09,5256.571428571428
705,2022-02-10,4705.0
706,2022-02-11,4451.428571428572
707,2022-02-12,4529.0
708,2022-02-13,4480.285714285715
709,2022-02-14,4365.142857142857
710,2022-02-15,3996.8571428571427
711,2022-02-16,3634.1428571428573
712,2022-02-17,3342.4285714285716
713,2022-02-18,3175.714285714286
714,2022-02-19,3026.714285714286
715,2022-02-20,2858.4285714285716
716,2022-02-21,2717.285714285714
717,2022-02-22,2520.4285714285716
718,2022-02-23,2295.4285714285716
719,2022-02-24,2057.4285714285716
720,2022-02-25,1793.142857142857
721,2022-02-26,1584.142857142857
722,2022-02-27,1481.142857142857
723,2022-02-28,1443.7142857142858
724,2022-03-01,1326.0
