,date,new_confirmed
616,2021-11-13,1070.142857142857
617,2021-11-14,1070.142857142857
618,2021-11-15,1167.2857142857142
619,2021-11-16,1083.0
620,2021-11-17,1117.142857142857
621,2021-11-18,1117.142857142857
622,2021-11-19,1142.142857142857
623,2021-11-20,1142.142857142857
624,2021-11-21,1142.142857142857
625,2021-11-22,1201.0
626,2021-11-23,1201.142857142857
627,2021-11-24,1179.142857142857
628,2021-11-25,1297.0
629,2021-11-26,1003.4285714285714
630,2021-11-27,1121.2857142857142
631,2021-11-28,1239.142857142857
632,2021-11-29,1010.0
633,2021-11-30,1009.8571428571429
634,2021-12-01,1229.142857142857
635,2021-12-02,1111.2857142857142
636,2021-12-03,1666.5714285714287
637,2021-12-04,1548.7142857142858
638,2021-12-05,1430.857142857143
639,2021-12-06,1785.5714285714287
640,2021-12-07,1785.5714285714287
641,2021-12-08,1780.7142857142858
642,2021-12-09,1780.7142857142858
643,2021-12-10,1661.4285714285713
644,2021-12-11,1661.4285714285713
645,2021-12-12,1661.4285714285713
646,2021-12-13,1652.142857142857
647,2021-12-14,1652.142857142857
648,2021-12-15,1608.5714285714287
649,2021-12-16,1608.5714285714287
650,2021-12-17,1668.5714285714287
651,2021-12-18,1668.5714285714287
652,2021-12-19,1668.5714285714287
653,2021-12-20,1584.857142857143
654,2021-12-21,1584.857142857143
655,2021-12-22,1718.5714285714287
656,2021-12-23,1718.5714285714287
657,2021-12-24,1104.7142857142858
658,2021-12-25,1104.7142857142858
659,2021-12-26,1104.7142857142858
660,2021-12-27,1716.142857142857
661,2021-12-28,1716.142857142857
662,2021-12-29,2003.142857142857
663,2021-12-30,2003.142857142857
664,2021-12-31,2003.142857142857
665,2022-01-01,2003.142857142857
666,2022-01-02,2003.142857142857
667,2022-01-03,3134.0
668,2022-01-04,3134.0
669,2022-01-05,4311.0
670,2022-01-06,4311.0
671,2022-01-07,6645.428571428572
672,2022-01-08,6645.428571428572
673,2022-01-09,6645.428571428572
674,2022-01-10,6460.0
675,2022-01-11,6460.0
676,2022-01-12,7448.285714285715
677,2022-01-13,7448.285714285715
678,2022-01-14,7887.285714285715
679,2022-01-15,7887.285714285715
680,2022-01-16,7887.285714285715
681,2022-01-17,5950.571428571428
682,2022-01-18,5950.571428571428
683,2022-01-19,8391.42857142857
684,2022-01-20,8391.42857142857
685,2022-01-21,8590.285714285714
686,2022-01-22,8590.285714285714
687,2022-01-23,8590.285714285714
688,2022-01-24,10628.857142857143
689,2022-01-25,10628.857142857143
690,2022-01-26,7034.142857142857
691,2022-01-27,7034.142857142857
692,2022-01-28,5917.0
693,2022-01-29,5917.0
694,2022-01-30,5917.0
695,2022-01-31,4999.285714285715
696,2022-02-01,4999.285714285715
697,2022-02-02,4254.857142857143
698,2022-02-03,4254.857142857143
699,2022-02-04,3095.5714285714284
700,2022-02-05,3095.5714285714284
701,2022-02-06,3095.5714285714284
702,2022-02-07,2550.0
703,2022-02-08,2550.0
704,2022-02-09,1907.4285714285713
705,2022-02-10,1907.4285714285713
706,2022-02-11,1678.142857142857
707,2022-02-12,1678.142857142857
708,2022-02-13,1678.142857142857
709,2022-02-14,1388.142857142857
710,2022-02-15,1388.142857142857
711,2022-02-16,1089.142857142857
712,2022-02-17,1089.142857142857
713,2022-02-18,834.4285714285714
714,2022-02-19,834.4285714285714
715,2022-02-20,834.4285714285714
716,2022-02-21,691.5714285714286
717,2022-02-22,691.5714285714286
718,2022-02-23,520.1428571428571
719,2022-02-24,520.1428571428571
720,2022-02-25,497.85714285714283
721,2022-02-26,497.85714285714283
722,2022-02-27,497.85714285714283
723,2022-02-28,423.85714285714283
724,2022-03-01,423.85714285714283
