,date,new_confirmed
616,2021-11-13,357.85714285714283
617,2021-11-14,357.85714285714283
618,2021-11-15,376.7142857142857
619,2021-11-16,376.14285714285717
620,2021-11-17,394.7142857142857
621,2021-11-18,460.14285714285717
622,2021-11-19,425.14285714285717
623,2021-11-20,425.14285714285717
624,2021-11-21,425.14285714285717
625,2021-11-22,392.14285714285717
626,2021-11-23,421.14285714285717
627,2021-11-24,380.0
628,2021-11-25,350.2857142857143
629,2021-11-26,317.2857142857143
630,2021-11-27,353.0
631,2021-11-28,388.7142857142857
632,2021-11-29,323.42857142857144
633,2021-11-30,311.42857142857144
634,2021-12-01,398.0
635,2021-12-02,429.85714285714283
636,2021-12-03,462.57142857142856
637,2021-12-04,426.85714285714283
638,2021-12-05,391.14285714285717
639,2021-12-06,473.7142857142857
640,2021-12-07,469.57142857142856
641,2021-12-08,439.42857142857144
642,2021-12-09,436.85714285714283
643,2021-12-10,449.42857142857144
644,2021-12-11,449.42857142857144
645,2021-12-12,449.42857142857144
646,2021-12-13,497.85714285714283
647,2021-12-14,502.14285714285717
648,2021-12-15,518.4285714285714
649,2021-12-16,599.8571428571429
650,2021-12-17,676.1428571428571
651,2021-12-18,676.1428571428571
652,2021-12-19,676.1428571428571
653,2021-12-20,928.2857142857143
654,2021-12-21,1091.0
655,2021-12-22,1285.142857142857
656,2021-12-23,1543.7142857142858
657,2021-12-24,1386.4285714285713
658,2021-12-25,1386.4285714285713
659,2021-12-26,1386.4285714285713
660,2021-12-27,2704.714285714286
661,2021-12-28,3073.8571428571427
662,2021-12-29,4098.571428571428
663,2021-12-30,5474.571428571428
664,2021-12-31,5474.571428571428
665,2022-01-01,5474.571428571428
666,2022-01-02,5474.571428571428
667,2022-01-03,8188.428571428572
668,2022-01-04,8899.42857142857
669,2022-01-05,9045.857142857143
670,2022-01-06,9275.857142857143
671,2022-01-07,11390.42857142857
672,2022-01-08,11390.42857142857
673,2022-01-09,11390.42857142857
674,2022-01-10,11084.42857142857
675,2022-01-11,11542.142857142857
676,2022-01-12,12569.142857142857
677,2022-01-13,12691.285714285714
678,2022-01-14,12599.285714285714
679,2022-01-15,12599.285714285714
680,2022-01-16,12599.285714285714
681,2022-01-17,8453.714285714286
682,2022-01-18,10829.57142857143
683,2022-01-19,9959.42857142857
684,2022-01-20,9659.285714285714
685,2022-01-21,9057.0
686,2022-01-22,9057.0
687,2022-01-23,9057.0
688,2022-01-24,11394.57142857143
689,2022-01-25,8385.714285714286
690,2022-01-26,7844.571428571428
691,2022-01-27,6958.571428571428
692,2022-01-28,6464.428571428572
693,2022-01-29,6464.428571428572
694,2022-01-30,6464.428571428572
695,2022-01-31,5389.142857142857
696,2022-02-01,4840.0
697,2022-02-02,4348.142857142857
698,2022-02-03,4069.4285714285716
699,2022-02-04,4029.8571428571427
700,2022-02-05,4029.8571428571427
701,2022-02-06,4029.8571428571427
702,2022-02-07,3681.0
703,2022-02-08,3405.285714285714
704,2022-02-09,3101.0
705,2022-02-10,2769.1428571428573
706,2022-02-11,2250.285714285714
707,2022-02-12,2250.285714285714
708,2022-02-13,2250.285714285714
709,2022-02-14,1711.7142857142858
710,2022-02-15,1581.0
711,2022-02-16,1449.0
712,2022-02-17,1343.5714285714287
713,2022-02-18,1126.142857142857
714,2022-02-19,1126.142857142857
715,2022-02-20,1126.142857142857
716,2022-02-21,1008.5714285714286
717,2022-02-22,1008.7142857142857
718,2022-02-23,954.0
719,2022-02-24,841.7142857142857
720,2022-02-25,774.2857142857143
721,2022-02-26,774.2857142857143
722,2022-02-27,774.2857142857143
723,2022-02-28,517.0
724,2022-03-01,320.57142857142856
