,date,new_confirmed
616,2021-11-13,1376.857142857143
617,2021-11-14,1387.4285714285713
618,2021-11-15,1409.857142857143
619,2021-11-16,1418.4285714285713
620,2021-11-17,1713.7142857142858
621,2021-11-18,1501.142857142857
622,2021-11-19,1525.2857142857142
623,2021-11-20,1530.4285714285713
624,2021-11-21,1539.142857142857
625,2021-11-22,1597.2857142857142
626,2021-11-23,1665.142857142857
627,2021-11-24,1562.4285714285713
628,2021-11-25,1500.4285714285713
629,2021-11-26,1419.7142857142858
630,2021-11-27,1469.4285714285713
631,2021-11-28,1547.7142857142858
632,2021-11-29,1615.142857142857
633,2021-11-30,1738.7142857142858
634,2021-12-01,2045.4285714285713
635,2021-12-02,1852.857142857143
636,2021-12-03,2428.1428571428573
637,2021-12-04,2442.714285714286
638,2021-12-05,2500.714285714286
639,2021-12-06,2404.1428571428573
640,2021-12-07,2270.8571428571427
641,2021-12-08,2363.285714285714
642,2021-12-09,2829.714285714286
643,2021-12-10,2544.285714285714
644,2021-12-11,2709.8571428571427
645,2021-12-12,2760.1428571428573
646,2021-12-13,2693.714285714286
647,2021-12-14,2763.714285714286
648,2021-12-15,2679.8571428571427
649,2021-12-16,2829.4285714285716
650,2021-12-17,2793.4285714285716
651,2021-12-18,2956.5714285714284
652,2021-12-19,2927.285714285714
653,2021-12-20,2989.4285714285716
654,2021-12-21,3012.0
655,2021-12-22,3029.1428571428573
656,2021-12-23,3337.1428571428573
657,2021-12-24,2893.1428571428573
658,2021-12-25,2357.285714285714
659,2021-12-26,2085.5714285714284
660,2021-12-27,3273.5714285714284
661,2021-12-28,3560.1428571428573
662,2021-12-29,4050.714285714286
663,2021-12-30,4290.0
664,2021-12-31,4287.571428571428
665,2022-01-01,4287.571428571428
666,2022-01-02,4287.571428571428
667,2022-01-03,6818.0
668,2022-01-04,7222.857142857143
669,2022-01-05,7959.285714285715
670,2022-01-06,8645.714285714286
671,2022-01-07,10499.857142857143
672,2022-01-08,12816.42857142857
673,2022-01-09,13456.857142857143
674,2022-01-10,10649.714285714286
675,2022-01-11,11500.857142857143
676,2022-01-12,11625.285714285714
677,2022-01-13,12003.57142857143
678,2022-01-14,11564.285714285714
679,2022-01-15,12121.42857142857
680,2022-01-16,11486.285714285714
681,2022-01-17,10337.57142857143
682,2022-01-18,11863.57142857143
683,2022-01-19,12021.714285714286
684,2022-01-20,12165.0
685,2022-01-21,12813.285714285714
686,2022-01-22,11502.857142857143
687,2022-01-23,12634.0
688,2022-01-24,13447.714285714286
689,2022-01-25,11324.0
690,2022-01-26,10746.57142857143
691,2022-01-27,9816.57142857143
692,2022-01-28,9054.285714285714
693,2022-01-29,8864.0
694,2022-01-30,8227.857142857143
695,2022-01-31,7755.0
696,2022-02-01,7143.428571428572
697,2022-02-02,7051.285714285715
698,2022-02-03,6246.285714285715
699,2022-02-04,5330.857142857143
700,2022-02-05,4370.857142857143
701,2022-02-06,4218.714285714285
702,2022-02-07,4163.714285714285
703,2022-02-08,3887.0
704,2022-02-09,3185.285714285714
705,2022-02-10,3483.1428571428573
706,2022-02-11,3098.285714285714
707,2022-02-12,2685.285714285714
708,2022-02-13,2337.1428571428573
709,2022-02-14,3157.714285714286
710,2022-02-15,2964.8571428571427
711,2022-02-16,2590.5714285714284
712,2022-02-17,1924.2857142857142
713,2022-02-18,2060.1428571428573
714,2022-02-19,2060.1428571428573
715,2022-02-20,2060.1428571428573
716,2022-02-21,953.5714285714286
717,2022-02-22,1212.142857142857
718,2022-02-23,1101.2857142857142
719,2022-02-24,1015.0
720,2022-02-25,1038.142857142857
721,2022-02-26,1038.142857142857
722,2022-02-27,1038.142857142857
723,2022-02-28,1269.2857142857142
724,2022-03-01,855.7142857142857
