,date,new_confirmed
616,2021-11-13,1685.857142857143
617,2021-11-14,1685.857142857143
618,2021-11-15,1903.0
619,2021-11-16,1995.0
620,2021-11-17,2143.714285714286
621,2021-11-18,2656.5714285714284
622,2021-11-19,2493.1428571428573
623,2021-11-20,2493.1428571428573
624,2021-11-21,2493.1428571428573
625,2021-11-22,2678.1428571428573
626,2021-11-23,2810.714285714286
627,2021-11-24,2872.5714285714284
628,2021-11-25,2359.714285714286
629,2021-11-26,2710.285714285714
630,2021-11-27,2710.285714285714
631,2021-11-28,2710.285714285714
632,2021-11-29,2517.285714285714
633,2021-11-30,2587.4285714285716
634,2021-12-01,2856.1428571428573
635,2021-12-02,3667.4285714285716
636,2021-12-03,3734.1428571428573
637,2021-12-04,3734.1428571428573
638,2021-12-05,3734.1428571428573
639,2021-12-06,4566.857142857143
640,2021-12-07,4696.0
641,2021-12-08,4784.142857142857
642,2021-12-09,4834.857142857143
643,2021-12-10,4820.714285714285
644,2021-12-11,4820.714285714285
645,2021-12-12,4820.714285714285
646,2021-12-13,4828.285714285715
647,2021-12-14,4853.857142857143
648,2021-12-15,4831.428571428572
649,2021-12-16,4925.285714285715
650,2021-12-17,5125.857142857143
651,2021-12-18,5125.857142857143
652,2021-12-19,5125.857142857143
653,2021-12-20,5488.714285714285
654,2021-12-21,5740.428571428572
655,2021-12-22,6146.0
656,2021-12-23,6588.857142857143
657,2021-12-24,7149.857142857143
658,2021-12-25,7149.857142857143
659,2021-12-26,7149.857142857143
660,2021-12-27,7089.714285714285
661,2021-12-28,7647.285714285715
662,2021-12-29,8727.714285714286
663,2021-12-30,10484.142857142857
664,2021-12-31,12156.42857142857
665,2022-01-01,12156.42857142857
666,2022-01-02,12156.42857142857
667,2022-01-03,14913.42857142857
668,2022-01-04,16127.0
669,2022-01-05,18218.428571428572
670,2022-01-06,18979.14285714286
671,2022-01-07,19902.0
672,2022-01-08,19902.0
673,2022-01-09,19902.0
674,2022-01-10,24419.85714285714
675,2022-01-11,24722.714285714286
676,2022-01-12,23792.85714285714
677,2022-01-13,22978.285714285714
678,2022-01-14,20907.85714285714
679,2022-01-15,20907.85714285714
680,2022-01-16,20907.85714285714
681,2022-01-17,11662.857142857143
682,2022-01-18,17381.285714285714
683,2022-01-19,16213.42857142857
684,2022-01-20,15452.857142857143
685,2022-01-21,15671.857142857143
686,2022-01-22,15671.857142857143
687,2022-01-23,15671.857142857143
688,2022-01-24,19533.714285714286
689,2022-01-25,12053.285714285714
690,2022-01-26,11029.57142857143
691,2022-01-27,10074.142857142857
692,2022-01-28,8923.57142857143
693,2022-01-29,8923.57142857143
694,2022-01-30,8923.57142857143
695,2022-01-31,6939.285714285715
696,2022-02-01,6141.714285714285
697,2022-02-02,5666.142857142857
698,2022-02-03,5057.428571428572
699,2022-02-04,4573.0
700,2022-02-05,4573.0
701,2022-02-06,4573.0
702,2022-02-07,3704.8571428571427
703,2022-02-08,3573.4285714285716
704,2022-02-09,3232.5714285714284
705,2022-02-10,2872.1428571428573
706,2022-02-11,2599.1428571428573
707,2022-02-12,2599.1428571428573
708,2022-02-13,2599.1428571428573
709,2022-02-14,2185.8571428571427
710,2022-02-15,2122.4285714285716
711,2022-02-16,1930.857142857143
712,2022-02-17,1895.142857142857
713,2022-02-18,1792.857142857143
714,2022-02-19,1792.857142857143
715,2022-02-20,1792.857142857143
716,2022-02-21,1196.7142857142858
717,2022-02-22,1581.857142857143
718,2022-02-23,1458.5714285714287
719,2022-02-24,1309.5714285714287
720,2022-02-25,1198.2857142857142
721,2022-02-26,1198.2857142857142
722,2022-02-27,1198.2857142857142
723,2022-02-28,1440.857142857143
724,2022-03-01,1001.1428571428571
