,date,new_confirmed,State,Region,categorical_id,day_of_week,categorical_month,days_from_start,week_of_month,categorical_day_of_week,categorical_week,stringency_index,government_response_index,containment_health_index,economic_support_index,new_confirmed_lag_7,stringency_index_lag_7,government_response_index_lag_7,containment_health_index_lag_7,economic_support_index_lag_7,is_holiday,is_holiday_lead_1,is_holiday_lead_2,is_holiday_lag_1,is_holiday_lag_2
219,2020-10-06,2.0,Pennsylvania,PR,43,1,10,219,1,1,1,,,,,2,0,0,0,0,0,0,0,0,0
220,2020-10-07,1.0,Pennsylvania,PR,43,2,10,220,2,2,2,,,,,2,0,0,0,0,0,0,0,0,0
221,2020-10-08,2.0,Pennsylvania,PR,43,3,10,221,2,3,2,,,,,2,0,0,0,0,0,0,0,0,0
222,2020-10-09,1.0,Pennsylvania,PR,43,4,10,222,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
223,2020-10-10,4.0,Pennsylvania,PR,43,5,10,223,2,5,2,,,,,1,0,0,0,0,0,0,0,0,0
224,2020-10-11,4.0,Pennsylvania,PR,43,6,10,224,2,6,2,,,,,3,0,0,0,0,0,0,0,0,0
225,2020-10-12,2.0,Pennsylvania,PR,43,0,10,225,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
226,2020-10-13,3.0,Pennsylvania,PR,43,1,10,226,2,1,2,,,,,2,0,0,0,0,0,0,0,0,0
227,2020-10-14,0.0,Pennsylvania,PR,43,2,10,227,3,2,3,,,,,1,0,0,0,0,0,0,0,0,0
228,2020-10-15,1.0,Pennsylvania,PR,43,3,10,228,3,3,3,,,,,2,0,0,0,0,0,0,0,0,0
229,2020-10-16,3.0,Pennsylvania,PR,43,4,10,229,3,4,3,,,,,1,0,0,0,0,0,0,0,0,0
230,2020-10-17,4.0,Pennsylvania,PR,43,5,10,230,3,5,3,,,,,4,0,0,0,0,0,0,0,0,0
231,2020-10-18,0.0,Pennsylvania,PR,43,6,10,231,3,6,3,,,,,4,0,0,0,0,0,0,0,0,0
232,2020-10-19,1.0,Pennsylvania,PR,43,0,10,232,3,0,3,,,,,2,0,0,0,0,0,0,0,0,0
233,2020-10-20,1.0,Pennsylvania,PR,43,1,10,233,3,1,3,,,,,3,0,0,0,0,0,0,0,0,0
234,2020-10-21,11.0,Pennsylvania,PR,43,2,10,234,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
235,2020-10-22,3.0,Pennsylvania,PR,43,3,10,235,4,3,4,,,,,1,0,0,0,0,0,0,0,0,0
236,2020-10-23,1.0,Pennsylvania,PR,43,4,10,236,4,4,4,,,,,3,0,0,0,0,0,0,0,0,0
237,2020-10-24,0.0,Pennsylvania,PR,43,5,10,237,4,5,4,,,,,4,0,0,0,0,0,0,0,0,0
238,2020-10-25,0.0,Pennsylvania,PR,43,6,10,238,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
239,2020-10-26,1.0,Pennsylvania,PR,43,0,10,239,4,0,4,,,,,1,0,0,0,0,0,0,0,0,0
240,2020-10-27,4.0,Pennsylvania,PR,43,1,10,240,4,1,4,,,,,1,0,0,0,0,0,0,0,0,0
241,2020-10-28,1.0,Pennsylvania,PR,43,2,10,241,5,2,5,,,,,11,0,0,0,0,0,0,0,0,0
242,2020-10-29,1.0,Pennsylvania,PR,43,3,10,242,5,3,5,,,,,3,0,0,0,0,0,0,0,0,0
243,2020-10-30,12.0,Pennsylvania,PR,43,4,10,243,5,4,5,,,,,1,0,0,0,0,0,0,0,0,0
244,2020-10-31,26.0,Pennsylvania,PR,43,5,10,244,5,5,5,,,,,0,0,0,0,0,0,0,0,0,0
245,2020-11-01,17.0,Pennsylvania,PR,43,6,11,245,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
246,2020-11-02,0.0,Pennsylvania,PR,43,0,11,246,1,0,1,,,,,1,0,0,0,0,0,0,0,0,0
247,2020-11-03,10.0,Pennsylvania,PR,43,1,11,247,1,1,1,,,,,4,0,0,0,0,0,0,0,0,0
248,2020-11-04,5.0,Pennsylvania,PR,43,2,11,248,1,2,1,,,,,1,0,0,0,0,0,0,0,0,0
249,2020-11-05,4.0,Pennsylvania,PR,43,3,11,249,1,3,1,,,,,1,0,0,0,0,0,0,0,0,0
250,2020-11-06,17.0,Pennsylvania,PR,43,4,11,250,1,4,1,,,,,12,0,0,0,0,0,0,0,0,0
251,2020-11-07,7.0,Pennsylvania,PR,43,5,11,251,2,5,2,,,,,26,0,0,0,0,0,0,0,0,0
252,2020-11-08,23.0,Pennsylvania,PR,43,6,11,252,2,6,2,,,,,17,0,0,0,0,0,0,0,0,0
253,2020-11-09,85.0,Pennsylvania,PR,43,0,11,253,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
254,2020-11-10,95.0,Pennsylvania,PR,43,1,11,254,2,1,2,,,,,10,0,0,0,0,0,0,0,0,0
255,2020-11-11,34.0,Pennsylvania,PR,43,2,11,255,2,2,2,,,,,5,0,0,0,0,0,0,0,0,0
256,2020-11-12,40.0,Pennsylvania,PR,43,3,11,256,2,3,2,,,,,4,0,0,0,0,0,0,0,0,0
257,2020-11-13,62.0,Pennsylvania,PR,43,4,11,257,2,4,2,,,,,17,0,0,0,0,0,0,0,0,0
258,2020-11-14,43.0,Pennsylvania,PR,43,5,11,258,3,5,3,,,,,7,0,0,0,0,0,0,0,0,0
259,2020-11-15,45.0,Pennsylvania,PR,43,6,11,259,3,6,3,,,,,23,0,0,0,0,0,0,0,0,0
260,2020-11-16,45.0,Pennsylvania,PR,43,0,11,260,3,0,3,,,,,85,0,0,0,0,0,0,0,0,0
261,2020-11-17,87.0,Pennsylvania,PR,43,1,11,261,3,1,3,,,,,95,0,0,0,0,0,0,0,0,0
262,2020-11-18,39.0,Pennsylvania,PR,43,2,11,262,3,2,3,,,,,34,0,0,0,0,0,0,0,0,0
263,2020-11-19,98.0,Pennsylvania,PR,43,3,11,263,3,3,3,,,,,40,0,0,0,0,0,0,0,0,0
264,2020-11-20,63.0,Pennsylvania,PR,43,4,11,264,3,4,3,,,,,62,0,0,0,0,0,0,0,0,0
265,2020-11-21,49.0,Pennsylvania,PR,43,5,11,265,4,5,4,,,,,43,0,0,0,0,0,0,0,0,0
266,2020-11-22,33.0,Pennsylvania,PR,43,6,11,266,4,6,4,,,,,45,0,0,0,0,0,0,0,0,0
267,2020-11-23,46.0,Pennsylvania,PR,43,0,11,267,4,0,4,,,,,45,0,0,0,0,0,0,0,0,0
268,2020-11-24,8.0,Pennsylvania,PR,43,1,11,268,4,1,4,,,,,87,0,0,0,0,0,0,0,0,0
269,2020-11-25,87.0,Pennsylvania,PR,43,2,11,269,4,2,4,,,,,39,0,0,0,0,0,0,0,0,0
270,2020-11-26,52.0,Pennsylvania,PR,43,3,11,270,4,3,4,,,,,98,0,0,0,0,0,0,0,0,0
271,2020-11-27,8.0,Pennsylvania,PR,43,4,11,271,4,4,4,,,,,63,0,0,0,0,0,0,0,0,0
272,2020-11-28,54.0,Pennsylvania,PR,43,5,11,272,5,5,5,,,,,49,0,0,0,0,0,0,0,0,0
273,2020-11-29,90.0,Pennsylvania,PR,43,6,11,273,5,6,5,,,,,33,0,0,0,0,0,0,0,0,0
274,2020-11-30,31.0,Pennsylvania,PR,43,0,11,274,5,0,5,,,,,46,0,0,0,0,0,0,0,0,0
275,2020-12-01,53.0,Pennsylvania,PR,43,1,12,275,1,1,1,,,,,8,0,0,0,0,0,0,0,0,0
276,2020-12-02,49.0,Pennsylvania,PR,43,2,12,276,1,2,1,,,,,87,0,0,0,0,0,0,0,0,0
277,2020-12-03,63.0,Pennsylvania,PR,43,3,12,277,1,3,1,,,,,52,0,0,0,0,0,0,0,0,0
278,2020-12-04,55.0,Pennsylvania,PR,43,4,12,278,1,4,1,,,,,8,0,0,0,0,0,0,0,0,0
279,2020-12-05,38.0,Pennsylvania,PR,43,5,12,279,1,5,1,,,,,54,0,0,0,0,0,0,0,0,0
280,2020-12-06,109.0,Pennsylvania,PR,43,6,12,280,1,6,1,,,,,90,0,0,0,0,0,0,0,0,0
281,2020-12-07,160.0,Pennsylvania,PR,43,0,12,281,2,0,2,,,,,31,0,0,0,0,0,0,0,0,0
282,2020-12-08,58.0,Pennsylvania,PR,43,1,12,282,2,1,2,,,,,53,0,0,0,0,0,0,0,0,0
283,2020-12-09,72.0,Pennsylvania,PR,43,2,12,283,2,2,2,,,,,49,0,0,0,0,0,0,0,0,0
284,2020-12-10,50.0,Pennsylvania,PR,43,3,12,284,2,3,2,,,,,63,0,0,0,0,0,0,0,0,0
285,2020-12-11,122.0,Pennsylvania,PR,43,4,12,285,2,4,2,,,,,55,0,0,0,0,0,0,0,0,0
286,2020-12-12,44.0,Pennsylvania,PR,43,5,12,286,2,5,2,,,,,38,0,0,0,0,0,0,0,0,0
287,2020-12-13,70.0,Pennsylvania,PR,43,6,12,287,2,6,2,,,,,109,0,0,0,0,0,0,0,0,0
288,2020-12-14,92.0,Pennsylvania,PR,43,0,12,288,3,0,3,,,,,160,0,0,0,0,0,0,0,0,0
289,2020-12-15,91.0,Pennsylvania,PR,43,1,12,289,3,1,3,,,,,58,0,0,0,0,0,0,0,0,0
290,2020-12-16,119.0,Pennsylvania,PR,43,2,12,290,3,2,3,,,,,72,0,0,0,0,0,0,0,0,0
291,2020-12-17,78.0,Pennsylvania,PR,43,3,12,291,3,3,3,,,,,50,0,0,0,0,0,0,0,0,0
292,2020-12-18,534.0,Pennsylvania,PR,43,4,12,292,3,4,3,,,,,122,0,0,0,0,0,0,0,0,0
293,2020-12-19,54.0,Pennsylvania,PR,43,5,12,293,3,5,3,,,,,44,0,0,0,0,0,0,0,0,0
294,2020-12-20,109.0,Pennsylvania,PR,43,6,12,294,3,6,3,,,,,70,0,0,0,0,0,0,0,0,0
295,2020-12-21,65.0,Pennsylvania,PR,43,0,12,295,4,0,4,,,,,92,0,0,0,0,0,0,0,0,0
296,2020-12-22,32.0,Pennsylvania,PR,43,1,12,296,4,1,4,,,,,91,0,0,0,0,0,0,0,0,0
297,2020-12-23,68.0,Pennsylvania,PR,43,2,12,297,4,2,4,,,,,119,0,0,0,0,0,0,0,0,0
298,2020-12-24,73.0,Pennsylvania,PR,43,3,12,298,4,3,4,,,,,78,0,0,0,0,0,0,0,0,0
299,2020-12-25,58.0,Pennsylvania,PR,43,4,12,299,4,4,4,,,,,534,0,0,0,0,0,0,0,0,0
300,2020-12-26,31.0,Pennsylvania,PR,43,5,12,300,4,5,4,,,,,54,0,0,0,0,0,0,0,0,0
301,2020-12-27,488.0,Pennsylvania,PR,43,6,12,301,4,6,4,,,,,109,0,0,0,0,0,0,0,0,0
302,2020-12-28,18.0,Pennsylvania,PR,43,0,12,302,5,0,5,,,,,65,0,0,0,0,0,0,0,0,0
303,2020-12-29,74.0,Pennsylvania,PR,43,1,12,303,5,1,5,,,,,32,0,0,0,0,0,0,0,0,0
304,2020-12-30,98.0,Pennsylvania,PR,43,2,12,304,5,2,5,,,,,68,0,0,0,0,0,0,0,0,0
305,2020-12-31,74.0,Pennsylvania,PR,43,3,12,305,5,3,5,,,,,73,0,0,0,0,0,0,0,0,0
306,2021-01-01,19.0,Pennsylvania,PR,43,4,1,306,1,4,1,,,,,58,0,0,0,0,0,0,0,0,0
307,2021-01-02,79.0,Pennsylvania,PR,43,5,1,307,1,5,1,,,,,31,0,0,0,0,0,0,0,0,0
308,2021-01-03,12.0,Pennsylvania,PR,43,6,1,308,1,6,1,,,,,488,0,0,0,0,0,0,0,0,0
309,2021-01-04,10.0,Pennsylvania,PR,43,0,1,309,1,0,1,,,,,18,0,0,0,0,0,0,0,0,0
310,2021-01-05,51.0,Pennsylvania,PR,43,1,1,310,1,1,1,,,,,74,0,0,0,0,0,0,0,0,0
311,2021-01-06,401.0,Pennsylvania,PR,43,2,1,311,1,2,1,,,,,98,0,0,0,0,0,0,0,0,0
312,2021-01-07,45.0,Pennsylvania,PR,43,3,1,312,2,3,2,,,,,74,0,0,0,0,0,0,0,0,0
313,2021-01-08,108.0,Pennsylvania,PR,43,4,1,313,2,4,2,,,,,19,0,0,0,0,0,0,0,0,0
314,2021-01-09,46.0,Pennsylvania,PR,43,5,1,314,2,5,2,,,,,79,0,0,0,0,0,0,0,0,0
315,2021-01-10,105.0,Pennsylvania,PR,43,6,1,315,2,6,2,,,,,12,0,0,0,0,0,0,0,0,0
316,2021-01-11,15.0,Pennsylvania,PR,43,0,1,316,2,0,2,,,,,10,0,0,0,0,0,0,0,0,0
317,2021-01-12,33.0,Pennsylvania,PR,43,1,1,317,2,1,2,,,,,51,0,0,0,0,0,0,0,0,0
318,2021-01-13,153.0,Pennsylvania,PR,43,2,1,318,2,2,2,,,,,401,0,0,0,0,0,0,0,0,0
319,2021-01-14,89.0,Pennsylvania,PR,43,3,1,319,3,3,3,,,,,45,0,0,0,0,0,0,0,0,0
320,2021-01-15,93.0,Pennsylvania,PR,43,4,1,320,3,4,3,,,,,108,0,0,0,0,0,0,0,0,0
321,2021-01-16,100.0,Pennsylvania,PR,43,5,1,321,3,5,3,,,,,46,0,0,0,0,0,0,0,0,0
322,2021-01-17,47.0,Pennsylvania,PR,43,6,1,322,3,6,3,,,,,105,0,0,0,0,0,0,0,0,0
323,2021-01-18,16.0,Pennsylvania,PR,43,0,1,323,3,0,3,,,,,15,0,0,0,0,0,0,0,0,0
324,2021-01-19,31.0,Pennsylvania,PR,43,1,1,324,3,1,3,,,,,33,0,0,0,0,0,0,0,0,0
325,2021-01-20,81.0,Pennsylvania,PR,43,2,1,325,3,2,3,,,,,153,0,0,0,0,0,0,0,0,0
326,2021-01-21,123.0,Pennsylvania,PR,43,3,1,326,4,3,4,,,,,89,0,0,0,0,0,0,0,0,0
327,2021-01-22,82.0,Pennsylvania,PR,43,4,1,327,4,4,4,,,,,93,0,0,0,0,0,0,0,0,0
328,2021-01-23,63.0,Pennsylvania,PR,43,5,1,328,4,5,4,,,,,100,0,0,0,0,0,0,0,0,0
329,2021-01-24,53.0,Pennsylvania,PR,43,6,1,329,4,6,4,,,,,47,0,0,0,0,0,0,0,0,0
330,2021-01-25,17.0,Pennsylvania,PR,43,0,1,330,4,0,4,,,,,16,0,0,0,0,0,0,0,0,0
331,2021-01-26,46.0,Pennsylvania,PR,43,1,1,331,4,1,4,,,,,31,0,0,0,0,0,0,0,0,0
332,2021-01-27,88.0,Pennsylvania,PR,43,2,1,332,4,2,4,,,,,81,0,0,0,0,0,0,0,0,0
333,2021-01-28,48.0,Pennsylvania,PR,43,3,1,333,5,3,5,,,,,123,0,0,0,0,0,0,0,0,0
334,2021-01-29,45.0,Pennsylvania,PR,43,4,1,334,5,4,5,,,,,82,0,0,0,0,0,0,0,0,0
335,2021-01-30,83.0,Pennsylvania,PR,43,5,1,335,5,5,5,,,,,63,0,0,0,0,0,0,0,0,0
336,2021-01-31,53.0,Pennsylvania,PR,43,6,1,336,5,6,5,,,,,53,0,0,0,0,0,0,0,0,0
337,2021-02-01,30.0,Pennsylvania,PR,43,0,2,337,1,0,1,,,,,17,0,0,0,0,0,0,0,0,0
338,2021-02-02,38.0,Pennsylvania,PR,43,1,2,338,1,1,1,,,,,46,0,0,0,0,0,0,0,0,0
339,2021-02-03,19.0,Pennsylvania,PR,43,2,2,339,1,2,1,,,,,88,0,0,0,0,0,0,0,0,0
340,2021-02-04,66.0,Pennsylvania,PR,43,3,2,340,1,3,1,,,,,48,0,0,0,0,0,0,0,0,0
341,2021-02-05,57.0,Pennsylvania,PR,43,4,2,341,1,4,1,,,,,45,0,0,0,0,0,0,0,0,0
342,2021-02-06,64.0,Pennsylvania,PR,43,5,2,342,1,5,1,,,,,83,0,0,0,0,0,0,0,0,0
343,2021-02-07,55.0,Pennsylvania,PR,43,6,2,343,2,6,2,,,,,53,0,0,0,0,0,0,0,0,0
344,2021-02-08,16.0,Pennsylvania,PR,43,0,2,344,2,0,2,,,,,30,0,0,0,0,0,0,0,0,0
345,2021-02-09,28.0,Pennsylvania,PR,43,1,2,345,2,1,2,,,,,38,0,0,0,0,0,0,0,0,0
346,2021-02-10,61.0,Pennsylvania,PR,43,2,2,346,2,2,2,,,,,19,0,0,0,0,0,0,0,0,0
347,2021-02-11,84.0,Pennsylvania,PR,43,3,2,347,2,3,2,,,,,66,0,0,0,0,0,0,0,0,0
348,2021-02-12,51.0,Pennsylvania,PR,43,4,2,348,2,4,2,,,,,57,0,0,0,0,0,0,0,0,0
349,2021-02-13,39.0,Pennsylvania,PR,43,5,2,349,2,5,2,,,,,64,0,0,0,0,0,0,0,0,0
350,2021-02-14,48.0,Pennsylvania,PR,43,6,2,350,3,6,3,,,,,55,0,0,0,0,0,0,0,0,0
351,2021-02-15,14.0,Pennsylvania,PR,43,0,2,351,3,0,3,,,,,16,0,0,0,0,0,0,0,0,0
352,2021-02-16,22.0,Pennsylvania,PR,43,1,2,352,3,1,3,,,,,28,0,0,0,0,0,0,0,0,0
353,2021-02-17,34.0,Pennsylvania,PR,43,2,2,353,3,2,3,,,,,61,0,0,0,0,0,0,0,0,0
354,2021-02-18,53.0,Pennsylvania,PR,43,3,2,354,3,3,3,,,,,84,0,0,0,0,0,0,0,0,0
355,2021-02-19,45.0,Pennsylvania,PR,43,4,2,355,3,4,3,,,,,51,0,0,0,0,0,0,0,0,0
356,2021-02-20,27.0,Pennsylvania,PR,43,5,2,356,3,5,3,,,,,39,0,0,0,0,0,0,0,0,0
357,2021-02-21,68.0,Pennsylvania,PR,43,6,2,357,4,6,4,,,,,48,0,0,0,0,0,0,0,0,0
358,2021-02-22,21.0,Pennsylvania,PR,43,0,2,358,4,0,4,,,,,14,0,0,0,0,0,0,0,0,0
359,2021-02-23,25.0,Pennsylvania,PR,43,1,2,359,4,1,4,,,,,22,0,0,0,0,0,0,0,0,0
360,2021-02-24,40.0,Pennsylvania,PR,43,2,2,360,4,2,4,,,,,34,0,0,0,0,0,0,0,0,0
361,2021-02-25,31.0,Pennsylvania,PR,43,3,2,361,4,3,4,,,,,53,0,0,0,0,0,0,0,0,0
362,2021-02-26,56.0,Pennsylvania,PR,43,4,2,362,4,4,4,,,,,45,0,0,0,0,0,0,0,0,0
363,2021-02-27,51.0,Pennsylvania,PR,43,5,2,363,4,5,4,,,,,27,0,0,0,0,0,0,0,0,0
364,2021-02-28,25.0,Pennsylvania,PR,43,6,2,364,5,6,5,,,,,68,0,0,0,0,0,0,0,0,0
365,2021-03-01,7.0,Pennsylvania,PR,43,0,3,365,1,0,1,,,,,21,0,0,0,0,0,0,0,0,0
366,2021-03-02,13.0,Pennsylvania,PR,43,1,3,366,1,1,1,,,,,25,0,0,0,0,0,0,0,0,0
367,2021-03-03,31.0,Pennsylvania,PR,43,2,3,367,1,2,1,,,,,40,0,0,0,0,0,0,0,0,0
368,2021-03-04,38.0,Pennsylvania,PR,43,3,3,368,1,3,1,,,,,31,0,0,0,0,0,0,0,0,0
369,2021-03-05,54.0,Pennsylvania,PR,43,4,3,369,1,4,1,,,,,56,0,0,0,0,0,0,0,0,0
370,2021-03-06,34.0,Pennsylvania,PR,43,5,3,370,1,5,1,,,,,51,0,0,0,0,0,0,0,0,0
371,2021-03-07,17.0,Pennsylvania,PR,43,6,3,371,2,6,2,,,,,25,0,0,0,0,0,0,0,0,0
372,2021-03-08,7.0,Pennsylvania,PR,43,0,3,372,2,0,2,,,,,7,0,0,0,0,0,0,0,0,0
373,2021-03-09,13.0,Pennsylvania,PR,43,1,3,373,2,1,2,,,,,13,0,0,0,0,0,0,0,0,0
374,2021-03-10,43.0,Pennsylvania,PR,43,2,3,374,2,2,2,,,,,31,0,0,0,0,0,0,0,0,0
375,2021-03-11,35.0,Pennsylvania,PR,43,3,3,375,2,3,2,,,,,38,0,0,0,0,0,0,0,0,0
376,2021-03-12,55.0,Pennsylvania,PR,43,4,3,376,2,4,2,,,,,54,0,0,0,0,0,0,0,0,0
377,2021-03-13,42.0,Pennsylvania,PR,43,5,3,377,2,5,2,,,,,34,0,0,0,0,0,0,0,0,0
378,2021-03-14,44.0,Pennsylvania,PR,43,6,3,378,3,6,3,,,,,17,0,0,0,0,0,0,0,0,0
379,2021-03-15,15.0,Pennsylvania,PR,43,0,3,379,3,0,3,,,,,7,0,0,0,0,0,0,0,0,0
380,2021-03-16,27.0,Pennsylvania,PR,43,1,3,380,3,1,3,,,,,13,0,0,0,0,0,0,0,0,0
381,2021-03-17,56.0,Pennsylvania,PR,43,2,3,381,3,2,3,,,,,43,0,0,0,0,0,0,0,0,0
382,2021-03-18,54.0,Pennsylvania,PR,43,3,3,382,3,3,3,,,,,35,0,0,0,0,0,0,0,0,0
383,2021-03-19,42.0,Pennsylvania,PR,43,4,3,383,3,4,3,,,,,55,0,0,0,0,0,0,0,0,0
384,2021-03-20,74.0,Pennsylvania,PR,43,5,3,384,3,5,3,,,,,42,0,0,0,0,0,0,0,0,0
385,2021-03-21,42.0,Pennsylvania,PR,43,6,3,385,4,6,4,,,,,44,0,0,0,0,0,0,0,0,0
386,2021-03-22,30.0,Pennsylvania,PR,43,0,3,386,4,0,4,,,,,15,0,0,0,0,0,0,0,0,0
387,2021-03-23,24.0,Pennsylvania,PR,43,1,3,387,4,1,4,,,,,27,0,0,0,0,0,0,0,0,0
388,2021-03-24,68.0,Pennsylvania,PR,43,2,3,388,4,2,4,,,,,56,0,0,0,0,0,0,0,0,0
389,2021-03-25,99.0,Pennsylvania,PR,43,3,3,389,4,3,4,,,,,54,0,0,0,0,0,0,0,0,0
390,2021-03-26,38.0,Pennsylvania,PR,43,4,3,390,4,4,4,,,,,42,0,0,0,0,0,0,0,0,0
391,2021-03-27,232.0,Pennsylvania,PR,43,5,3,391,4,5,4,,,,,74,0,0,0,0,0,0,0,0,0
392,2021-03-28,98.0,Pennsylvania,PR,43,6,3,392,5,6,5,,,,,42,0,0,0,0,0,0,0,0,0
393,2021-03-29,46.0,Pennsylvania,PR,43,0,3,393,5,0,5,,,,,30,0,0,0,0,0,0,0,0,0
394,2021-03-30,84.0,Pennsylvania,PR,43,1,3,394,5,1,5,,,,,24,0,0,0,0,0,0,0,0,0
395,2021-03-31,130.0,Pennsylvania,PR,43,2,3,395,5,2,5,,,,,68,0,0,0,0,0,0,0,0,0
396,2021-04-01,149.0,Pennsylvania,PR,43,3,4,396,1,3,1,,,,,99,0,0,0,0,0,0,0,0,0
397,2021-04-02,124.0,Pennsylvania,PR,43,4,4,397,1,4,1,,,,,38,0,0,0,0,0,0,0,0,0
398,2021-04-03,100.0,Pennsylvania,PR,43,5,4,398,1,5,1,,,,,232,0,0,0,0,0,0,0,0,0
399,2021-04-04,67.0,Pennsylvania,PR,43,6,4,399,1,6,1,,,,,98,0,0,0,0,0,0,0,0,0
400,2021-04-05,83.0,Pennsylvania,PR,43,0,4,400,1,0,1,,,,,46,0,0,0,0,0,0,0,0,0
401,2021-04-06,139.0,Pennsylvania,PR,43,1,4,401,1,1,1,,,,,84,0,0,0,0,0,0,0,0,0
402,2021-04-07,323.0,Pennsylvania,PR,43,2,4,402,2,2,2,,,,,130,0,0,0,0,0,0,0,0,0
403,2021-04-08,366.0,Pennsylvania,PR,43,3,4,403,2,3,2,,,,,149,0,0,0,0,0,0,0,0,0
404,2021-04-09,254.0,Pennsylvania,PR,43,4,4,404,2,4,2,,,,,124,0,0,0,0,0,0,0,0,0
405,2021-04-10,277.0,Pennsylvania,PR,43,5,4,405,2,5,2,,,,,100,0,0,0,0,0,0,0,0,0
406,2021-04-11,247.0,Pennsylvania,PR,43,6,4,406,2,6,2,,,,,67,0,0,0,0,0,0,0,0,0
407,2021-04-12,162.0,Pennsylvania,PR,43,0,4,407,2,0,2,,,,,83,0,0,0,0,0,0,0,0,0
408,2021-04-13,160.0,Pennsylvania,PR,43,1,4,408,2,1,2,,,,,139,0,0,0,0,0,0,0,0,0
409,2021-04-14,307.0,Pennsylvania,PR,43,2,4,409,3,2,3,,,,,323,0,0,0,0,0,0,0,0,0
410,2021-04-15,307.0,Pennsylvania,PR,43,3,4,410,3,3,3,,,,,366,0,0,0,0,0,0,0,0,0
411,2021-04-16,263.0,Pennsylvania,PR,43,4,4,411,3,4,3,,,,,254,0,0,0,0,0,0,0,0,0
412,2021-04-17,363.0,Pennsylvania,PR,43,5,4,412,3,5,3,,,,,277,0,0,0,0,0,0,0,0,0
413,2021-04-18,251.0,Pennsylvania,PR,43,6,4,413,3,6,3,,,,,247,0,0,0,0,0,0,0,0,0
414,2021-04-19,104.0,Pennsylvania,PR,43,0,4,414,3,0,3,,,,,162,0,0,0,0,0,0,0,0,0
415,2021-04-20,122.0,Pennsylvania,PR,43,1,4,415,3,1,3,,,,,160,0,0,0,0,0,0,0,0,0
416,2021-04-21,297.0,Pennsylvania,PR,43,2,4,416,4,2,4,,,,,307,0,0,0,0,0,0,0,0,0
417,2021-04-22,199.0,Pennsylvania,PR,43,3,4,417,4,3,4,,,,,307,0,0,0,0,0,0,0,0,0
418,2021-04-23,187.0,Pennsylvania,PR,43,4,4,418,4,4,4,,,,,263,0,0,0,0,0,0,0,0,0
419,2021-04-24,146.0,Pennsylvania,PR,43,5,4,419,4,5,4,,,,,363,0,0,0,0,0,0,0,0,0
420,2021-04-25,181.0,Pennsylvania,PR,43,6,4,420,4,6,4,,,,,251,0,0,0,0,0,0,0,0,0
421,2021-04-26,66.0,Pennsylvania,PR,43,0,4,421,4,0,4,,,,,104,0,0,0,0,0,0,0,0,0
422,2021-04-27,86.0,Pennsylvania,PR,43,1,4,422,4,1,4,,,,,122,0,0,0,0,0,0,0,0,0
423,2021-04-28,170.0,Pennsylvania,PR,43,2,4,423,5,2,5,,,,,297,0,0,0,0,0,0,0,0,0
424,2021-04-29,138.0,Pennsylvania,PR,43,3,4,424,5,3,5,,,,,199,0,0,0,0,0,0,0,0,0
425,2021-04-30,104.0,Pennsylvania,PR,43,4,4,425,5,4,5,,,,,187,0,0,0,0,0,0,0,0,0
426,2021-05-01,82.0,Pennsylvania,PR,43,5,5,426,1,5,1,,,,,146,0,0,0,0,0,0,0,0,0
427,2021-05-02,65.0,Pennsylvania,PR,43,6,5,427,1,6,1,,,,,181,0,0,0,0,0,0,0,0,0
428,2021-05-03,41.0,Pennsylvania,PR,43,0,5,428,1,0,1,,,,,66,0,0,0,0,0,0,0,0,0
429,2021-05-04,38.0,Pennsylvania,PR,43,1,5,429,1,1,1,,,,,86,0,0,0,0,0,0,0,0,0
430,2021-05-05,103.0,Pennsylvania,PR,43,2,5,430,1,2,1,,,,,170,0,0,0,0,0,0,0,0,0
431,2021-05-06,156.0,Pennsylvania,PR,43,3,5,431,1,3,1,,,,,138,0,0,0,0,0,0,0,0,0
432,2021-05-07,82.0,Pennsylvania,PR,43,4,5,432,2,4,2,,,,,104,0,0,0,0,0,0,0,0,0
433,2021-05-08,40.0,Pennsylvania,PR,43,5,5,433,2,5,2,,,,,82,0,0,0,0,0,0,0,0,0
434,2021-05-09,59.0,Pennsylvania,PR,43,6,5,434,2,6,2,,,,,65,0,0,0,0,0,0,0,0,0
435,2021-05-10,8.0,Pennsylvania,PR,43,0,5,435,2,0,2,,,,,41,0,0,0,0,0,0,0,0,0
436,2021-05-11,37.0,Pennsylvania,PR,43,1,5,436,2,1,2,,,,,38,0,0,0,0,0,0,0,0,0
437,2021-05-12,59.0,Pennsylvania,PR,43,2,5,437,2,2,2,,,,,103,0,0,0,0,0,0,0,0,0
438,2021-05-13,58.0,Pennsylvania,PR,43,3,5,438,2,3,2,,,,,156,0,0,0,0,0,0,0,0,0
439,2021-05-14,51.0,Pennsylvania,PR,43,4,5,439,3,4,3,,,,,82,0,0,0,0,0,0,0,0,0
440,2021-05-15,76.0,Pennsylvania,PR,43,5,5,440,3,5,3,,,,,40,0,0,0,0,0,0,0,0,0
