,date,new_confirmed,State,Region,categorical_id,day_of_week,categorical_month,days_from_start,week_of_month,categorical_day_of_week,categorical_week,stringency_index,government_response_index,containment_health_index,economic_support_index,new_confirmed_lag_7,stringency_index_lag_7,government_response_index_lag_7,containment_health_index_lag_7,economic_support_index_lag_7,is_holiday,is_holiday_lead_1,is_holiday_lead_2,is_holiday_lag_1,is_holiday_lag_2
250,2020-11-06,0.0,Arkansas,AS,3,4,11,250,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
251,2020-11-07,0.0,Arkansas,AS,3,5,11,251,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
252,2020-11-08,0.0,Arkansas,AS,3,6,11,252,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
253,2020-11-09,0.0,Arkansas,AS,3,0,11,253,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
254,2020-11-10,0.0,Arkansas,AS,3,1,11,254,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
255,2020-11-11,0.0,Arkansas,AS,3,2,11,255,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
256,2020-11-12,0.0,Arkansas,AS,3,3,11,256,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
257,2020-11-13,0.0,Arkansas,AS,3,4,11,257,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
258,2020-11-14,0.0,Arkansas,AS,3,5,11,258,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
259,2020-11-15,0.0,Arkansas,AS,3,6,11,259,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
260,2020-11-16,0.0,Arkansas,AS,3,0,11,260,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
261,2020-11-17,0.0,Arkansas,AS,3,1,11,261,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
262,2020-11-18,0.0,Arkansas,AS,3,2,11,262,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
263,2020-11-19,0.0,Arkansas,AS,3,3,11,263,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
264,2020-11-20,0.0,Arkansas,AS,3,4,11,264,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
265,2020-11-21,0.0,Arkansas,AS,3,5,11,265,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
266,2020-11-22,0.0,Arkansas,AS,3,6,11,266,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
267,2020-11-23,0.0,Arkansas,AS,3,0,11,267,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
268,2020-11-24,0.0,Arkansas,AS,3,1,11,268,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
269,2020-11-25,0.0,Arkansas,AS,3,2,11,269,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
270,2020-11-26,0.0,Arkansas,AS,3,3,11,270,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
271,2020-11-27,0.0,Arkansas,AS,3,4,11,271,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
272,2020-11-28,0.0,Arkansas,AS,3,5,11,272,5,5,5,,,,,0,0,0,0,0,0,0,0,0,0
273,2020-11-29,0.0,Arkansas,AS,3,6,11,273,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
274,2020-11-30,0.0,Arkansas,AS,3,0,11,274,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
275,2020-12-01,0.0,Arkansas,AS,3,1,12,275,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
276,2020-12-02,0.0,Arkansas,AS,3,2,12,276,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
277,2020-12-03,0.0,Arkansas,AS,3,3,12,277,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
278,2020-12-04,0.0,Arkansas,AS,3,4,12,278,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
279,2020-12-05,0.0,Arkansas,AS,3,5,12,279,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
280,2020-12-06,0.0,Arkansas,AS,3,6,12,280,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
281,2020-12-07,0.0,Arkansas,AS,3,0,12,281,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
282,2020-12-08,0.0,Arkansas,AS,3,1,12,282,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
283,2020-12-09,0.0,Arkansas,AS,3,2,12,283,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
284,2020-12-10,0.0,Arkansas,AS,3,3,12,284,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
285,2020-12-11,0.0,Arkansas,AS,3,4,12,285,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
286,2020-12-12,0.0,Arkansas,AS,3,5,12,286,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
287,2020-12-13,0.0,Arkansas,AS,3,6,12,287,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
288,2020-12-14,0.0,Arkansas,AS,3,0,12,288,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
289,2020-12-15,0.0,Arkansas,AS,3,1,12,289,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
290,2020-12-16,0.0,Arkansas,AS,3,2,12,290,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
291,2020-12-17,0.0,Arkansas,AS,3,3,12,291,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
292,2020-12-18,0.0,Arkansas,AS,3,4,12,292,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
293,2020-12-19,0.0,Arkansas,AS,3,5,12,293,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
294,2020-12-20,0.0,Arkansas,AS,3,6,12,294,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
295,2020-12-21,0.0,Arkansas,AS,3,0,12,295,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
296,2020-12-22,0.0,Arkansas,AS,3,1,12,296,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
297,2020-12-23,0.0,Arkansas,AS,3,2,12,297,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
298,2020-12-24,0.0,Arkansas,AS,3,3,12,298,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
299,2020-12-25,0.0,Arkansas,AS,3,4,12,299,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
300,2020-12-26,0.0,Arkansas,AS,3,5,12,300,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
301,2020-12-27,0.0,Arkansas,AS,3,6,12,301,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
302,2020-12-28,0.0,Arkansas,AS,3,0,12,302,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
303,2020-12-29,0.0,Arkansas,AS,3,1,12,303,5,1,5,,,,,0,0,0,0,0,0,0,0,0,0
304,2020-12-30,0.0,Arkansas,AS,3,2,12,304,5,2,5,,,,,0,0,0,0,0,0,0,0,0,0
305,2020-12-31,0.0,Arkansas,AS,3,3,12,305,5,3,5,,,,,0,0,0,0,0,0,0,0,0,0
306,2021-01-01,0.0,Arkansas,AS,3,4,1,306,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
307,2021-01-02,0.0,Arkansas,AS,3,5,1,307,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
308,2021-01-03,0.0,Arkansas,AS,3,6,1,308,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
309,2021-01-04,0.0,Arkansas,AS,3,0,1,309,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
310,2021-01-05,0.0,Arkansas,AS,3,1,1,310,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
311,2021-01-06,0.0,Arkansas,AS,3,2,1,311,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
312,2021-01-07,0.0,Arkansas,AS,3,3,1,312,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
313,2021-01-08,0.0,Arkansas,AS,3,4,1,313,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
314,2021-01-09,0.0,Arkansas,AS,3,5,1,314,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
315,2021-01-10,0.0,Arkansas,AS,3,6,1,315,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
316,2021-01-11,0.0,Arkansas,AS,3,0,1,316,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
317,2021-01-12,0.0,Arkansas,AS,3,1,1,317,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
318,2021-01-13,0.0,Arkansas,AS,3,2,1,318,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
319,2021-01-14,0.0,Arkansas,AS,3,3,1,319,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
320,2021-01-15,0.0,Arkansas,AS,3,4,1,320,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
321,2021-01-16,0.0,Arkansas,AS,3,5,1,321,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
322,2021-01-17,0.0,Arkansas,AS,3,6,1,322,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
323,2021-01-18,0.0,Arkansas,AS,3,0,1,323,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
324,2021-01-19,0.0,Arkansas,AS,3,1,1,324,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
325,2021-01-20,0.0,Arkansas,AS,3,2,1,325,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
326,2021-01-21,0.0,Arkansas,AS,3,3,1,326,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
327,2021-01-22,0.0,Arkansas,AS,3,4,1,327,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
328,2021-01-23,0.0,Arkansas,AS,3,5,1,328,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
329,2021-01-24,0.0,Arkansas,AS,3,6,1,329,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
330,2021-01-25,0.0,Arkansas,AS,3,0,1,330,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
331,2021-01-26,0.0,Arkansas,AS,3,1,1,331,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
332,2021-01-27,0.0,Arkansas,AS,3,2,1,332,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
333,2021-01-28,0.0,Arkansas,AS,3,3,1,333,5,3,5,,,,,0,0,0,0,0,0,0,0,0,0
334,2021-01-29,0.0,Arkansas,AS,3,4,1,334,5,4,5,,,,,0,0,0,0,0,0,0,0,0,0
335,2021-01-30,0.0,Arkansas,AS,3,5,1,335,5,5,5,,,,,0,0,0,0,0,0,0,0,0,0
336,2021-01-31,0.0,Arkansas,AS,3,6,1,336,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
337,2021-02-01,0.0,Arkansas,AS,3,0,2,337,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
338,2021-02-02,0.0,Arkansas,AS,3,1,2,338,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
339,2021-02-03,0.0,Arkansas,AS,3,2,2,339,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
340,2021-02-04,0.0,Arkansas,AS,3,3,2,340,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
341,2021-02-05,0.0,Arkansas,AS,3,4,2,341,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
342,2021-02-06,0.0,Arkansas,AS,3,5,2,342,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
343,2021-02-07,0.0,Arkansas,AS,3,6,2,343,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
344,2021-02-08,0.0,Arkansas,AS,3,0,2,344,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
345,2021-02-09,0.0,Arkansas,AS,3,1,2,345,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
346,2021-02-10,0.0,Arkansas,AS,3,2,2,346,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
347,2021-02-11,0.0,Arkansas,AS,3,3,2,347,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
348,2021-02-12,0.0,Arkansas,AS,3,4,2,348,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
349,2021-02-13,0.0,Arkansas,AS,3,5,2,349,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
350,2021-02-14,0.0,Arkansas,AS,3,6,2,350,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
351,2021-02-15,0.0,Arkansas,AS,3,0,2,351,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
352,2021-02-16,0.0,Arkansas,AS,3,1,2,352,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
353,2021-02-17,0.0,Arkansas,AS,3,2,2,353,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
354,2021-02-18,0.0,Arkansas,AS,3,3,2,354,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
355,2021-02-19,0.0,Arkansas,AS,3,4,2,355,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
356,2021-02-20,0.0,Arkansas,AS,3,5,2,356,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
357,2021-02-21,0.0,Arkansas,AS,3,6,2,357,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
358,2021-02-22,0.0,Arkansas,AS,3,0,2,358,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
359,2021-02-23,0.0,Arkansas,AS,3,1,2,359,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
360,2021-02-24,0.0,Arkansas,AS,3,2,2,360,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
361,2021-02-25,0.0,Arkansas,AS,3,3,2,361,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
362,2021-02-26,0.0,Arkansas,AS,3,4,2,362,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
363,2021-02-27,0.0,Arkansas,AS,3,5,2,363,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
364,2021-02-28,0.0,Arkansas,AS,3,6,2,364,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
365,2021-03-01,0.0,Arkansas,AS,3,0,3,365,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
366,2021-03-02,0.0,Arkansas,AS,3,1,3,366,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
367,2021-03-03,0.0,Arkansas,AS,3,2,3,367,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
368,2021-03-04,0.0,Arkansas,AS,3,3,3,368,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
369,2021-03-05,0.0,Arkansas,AS,3,4,3,369,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
370,2021-03-06,0.0,Arkansas,AS,3,5,3,370,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
371,2021-03-07,0.0,Arkansas,AS,3,6,3,371,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
372,2021-03-08,0.0,Arkansas,AS,3,0,3,372,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
373,2021-03-09,0.0,Arkansas,AS,3,1,3,373,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
374,2021-03-10,0.0,Arkansas,AS,3,2,3,374,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
375,2021-03-11,0.0,Arkansas,AS,3,3,3,375,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
376,2021-03-12,0.0,Arkansas,AS,3,4,3,376,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
377,2021-03-13,0.0,Arkansas,AS,3,5,3,377,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
378,2021-03-14,0.0,Arkansas,AS,3,6,3,378,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
379,2021-03-15,0.0,Arkansas,AS,3,0,3,379,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
380,2021-03-16,0.0,Arkansas,AS,3,1,3,380,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
381,2021-03-17,0.0,Arkansas,AS,3,2,3,381,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
382,2021-03-18,0.0,Arkansas,AS,3,3,3,382,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
383,2021-03-19,0.0,Arkansas,AS,3,4,3,383,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
384,2021-03-20,0.0,Arkansas,AS,3,5,3,384,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
385,2021-03-21,0.0,Arkansas,AS,3,6,3,385,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
386,2021-03-22,0.0,Arkansas,AS,3,0,3,386,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
387,2021-03-23,0.0,Arkansas,AS,3,1,3,387,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
388,2021-03-24,0.0,Arkansas,AS,3,2,3,388,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
389,2021-03-25,0.0,Arkansas,AS,3,3,3,389,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
390,2021-03-26,0.0,Arkansas,AS,3,4,3,390,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
391,2021-03-27,0.0,Arkansas,AS,3,5,3,391,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
392,2021-03-28,0.0,Arkansas,AS,3,6,3,392,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
393,2021-03-29,0.0,Arkansas,AS,3,0,3,393,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
394,2021-03-30,0.0,Arkansas,AS,3,1,3,394,5,1,5,,,,,0,0,0,0,0,0,0,0,0,0
395,2021-03-31,0.0,Arkansas,AS,3,2,3,395,5,2,5,,,,,0,0,0,0,0,0,0,0,0,0
396,2021-04-01,0.0,Arkansas,AS,3,3,4,396,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
397,2021-04-02,0.0,Arkansas,AS,3,4,4,397,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
398,2021-04-03,0.0,Arkansas,AS,3,5,4,398,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
399,2021-04-04,0.0,Arkansas,AS,3,6,4,399,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
400,2021-04-05,0.0,Arkansas,AS,3,0,4,400,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
401,2021-04-06,0.0,Arkansas,AS,3,1,4,401,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
402,2021-04-07,0.0,Arkansas,AS,3,2,4,402,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
403,2021-04-08,0.0,Arkansas,AS,3,3,4,403,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
404,2021-04-09,0.0,Arkansas,AS,3,4,4,404,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
405,2021-04-10,0.0,Arkansas,AS,3,5,4,405,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
406,2021-04-11,0.0,Arkansas,AS,3,6,4,406,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
407,2021-04-12,0.0,Arkansas,AS,3,0,4,407,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
408,2021-04-13,0.0,Arkansas,AS,3,1,4,408,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
409,2021-04-14,0.0,Arkansas,AS,3,2,4,409,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
410,2021-04-15,0.0,Arkansas,AS,3,3,4,410,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
411,2021-04-16,0.0,Arkansas,AS,3,4,4,411,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
412,2021-04-17,0.0,Arkansas,AS,3,5,4,412,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
413,2021-04-18,0.0,Arkansas,AS,3,6,4,413,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
414,2021-04-19,0.0,Arkansas,AS,3,0,4,414,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
415,2021-04-20,0.0,Arkansas,AS,3,1,4,415,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
416,2021-04-21,0.0,Arkansas,AS,3,2,4,416,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
417,2021-04-22,0.0,Arkansas,AS,3,3,4,417,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
418,2021-04-23,0.0,Arkansas,AS,3,4,4,418,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
419,2021-04-24,0.0,Arkansas,AS,3,5,4,419,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
420,2021-04-25,0.0,Arkansas,AS,3,6,4,420,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
421,2021-04-26,0.0,Arkansas,AS,3,0,4,421,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
422,2021-04-27,0.0,Arkansas,AS,3,1,4,422,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
423,2021-04-28,0.0,Arkansas,AS,3,2,4,423,5,2,5,,,,,0,0,0,0,0,0,0,0,0,0
424,2021-04-29,0.0,Arkansas,AS,3,3,4,424,5,3,5,,,,,0,0,0,0,0,0,0,0,0,0
425,2021-04-30,0.0,Arkansas,AS,3,4,4,425,5,4,5,,,,,0,0,0,0,0,0,0,0,0,0
426,2021-05-01,0.0,Arkansas,AS,3,5,5,426,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
427,2021-05-02,0.0,Arkansas,AS,3,6,5,427,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
428,2021-05-03,0.0,Arkansas,AS,3,0,5,428,1,0,1,,,,,0,0,0,0,0,0,0,0,0,0
429,2021-05-04,0.0,Arkansas,AS,3,1,5,429,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
430,2021-05-05,0.0,Arkansas,AS,3,2,5,430,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
431,2021-05-06,0.0,Arkansas,AS,3,3,5,431,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
432,2021-05-07,0.0,Arkansas,AS,3,4,5,432,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
433,2021-05-08,0.0,Arkansas,AS,3,5,5,433,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
434,2021-05-09,0.0,Arkansas,AS,3,6,5,434,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
435,2021-05-10,0.0,Arkansas,AS,3,0,5,435,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
436,2021-05-11,0.0,Arkansas,AS,3,1,5,436,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
437,2021-05-12,0.0,Arkansas,AS,3,2,5,437,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
438,2021-05-13,0.0,Arkansas,AS,3,3,5,438,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
439,2021-05-14,0.0,Arkansas,AS,3,4,5,439,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
440,2021-05-15,0.0,Arkansas,AS,3,5,5,440,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
441,2021-05-16,0.0,Arkansas,AS,3,6,5,441,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
442,2021-05-17,0.0,Arkansas,AS,3,0,5,442,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
443,2021-05-18,0.0,Arkansas,AS,3,1,5,443,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
444,2021-05-19,0.0,Arkansas,AS,3,2,5,444,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
445,2021-05-20,0.0,Arkansas,AS,3,3,5,445,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
446,2021-05-21,0.0,Arkansas,AS,3,4,5,446,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
447,2021-05-22,0.0,Arkansas,AS,3,5,5,447,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
448,2021-05-23,0.0,Arkansas,AS,3,6,5,448,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
449,2021-05-24,0.0,Arkansas,AS,3,0,5,449,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
450,2021-05-25,0.0,Arkansas,AS,3,1,5,450,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
451,2021-05-26,0.0,Arkansas,AS,3,2,5,451,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
452,2021-05-27,0.0,Arkansas,AS,3,3,5,452,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
453,2021-05-28,0.0,Arkansas,AS,3,4,5,453,5,4,5,,,,,0,0,0,0,0,0,0,0,0,0
454,2021-05-29,0.0,Arkansas,AS,3,5,5,454,5,5,5,,,,,0,0,0,0,0,0,0,0,0,0
455,2021-05-30,0.0,Arkansas,AS,3,6,5,455,5,6,5,,,,,0,0,0,0,0,0,0,0,0,0
456,2021-05-31,0.0,Arkansas,AS,3,0,5,456,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
457,2021-06-01,0.0,Arkansas,AS,3,1,6,457,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
458,2021-06-02,0.0,Arkansas,AS,3,2,6,458,1,2,1,,,,,0,0,0,0,0,0,0,0,0,0
459,2021-06-03,0.0,Arkansas,AS,3,3,6,459,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
460,2021-06-04,0.0,Arkansas,AS,3,4,6,460,1,4,1,,,,,0,0,0,0,0,0,0,0,0,0
461,2021-06-05,0.0,Arkansas,AS,3,5,6,461,1,5,1,,,,,0,0,0,0,0,0,0,0,0,0
462,2021-06-06,0.0,Arkansas,AS,3,6,6,462,1,6,1,,,,,0,0,0,0,0,0,0,0,0,0
463,2021-06-07,0.0,Arkansas,AS,3,0,6,463,2,0,2,,,,,0,0,0,0,0,0,0,0,0,0
464,2021-06-08,0.0,Arkansas,AS,3,1,6,464,2,1,2,,,,,0,0,0,0,0,0,0,0,0,0
465,2021-06-09,0.0,Arkansas,AS,3,2,6,465,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
466,2021-06-10,0.0,Arkansas,AS,3,3,6,466,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
467,2021-06-11,0.0,Arkansas,AS,3,4,6,467,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
468,2021-06-12,0.0,Arkansas,AS,3,5,6,468,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
469,2021-06-13,0.0,Arkansas,AS,3,6,6,469,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
470,2021-06-14,0.0,Arkansas,AS,3,0,6,470,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
471,2021-06-15,0.0,Arkansas,AS,3,1,6,471,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
472,2021-06-16,0.0,Arkansas,AS,3,2,6,472,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
473,2021-06-17,0.0,Arkansas,AS,3,3,6,473,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
474,2021-06-18,0.0,Arkansas,AS,3,4,6,474,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
475,2021-06-19,0.0,Arkansas,AS,3,5,6,475,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
476,2021-06-20,0.0,Arkansas,AS,3,6,6,476,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
477,2021-06-21,0.0,Arkansas,AS,3,0,6,477,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
478,2021-06-22,0.0,Arkansas,AS,3,1,6,478,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
479,2021-06-23,0.0,Arkansas,AS,3,2,6,479,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
