,date,new_confirmed,State,Region,categorical_id,day_of_week,categorical_month,days_from_start,week_of_month,categorical_day_of_week,categorical_week,stringency_index,government_response_index,containment_health_index,economic_support_index,new_confirmed_lag_7,stringency_index_lag_7,government_response_index_lag_7,containment_health_index_lag_7,economic_support_index_lag_7,is_holiday,is_holiday_lead_1,is_holiday_lead_2,is_holiday_lag_1,is_holiday_lag_2
687,2022-01-17,395.0,Maine,MH,59,0.0,1.0,687,3.0,0.0,3,,,,,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2022-01-18,719.0,Maine,MH,59,1.0,1.0,688,3.0,1.0,3,,,,,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,2022-01-19,892.0,Maine,MH,59,2.0,1.0,689,3.0,2.0,3,,,,,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,2022-01-20,846.0,Maine,MH,59,3.0,1.0,690,3.0,3.0,3,,,,,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,2022-01-21,972.0,Maine,MH,59,4.0,1.0,691,4.0,4.0,4,,,,,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,2022-01-22,289.0,Maine,MH,59,5.0,1.0,692,4.0,5.0,4,,,,,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,2022-01-23,130.0,Maine,MH,59,6.0,1.0,693,4.0,6.0,4,,,,,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2022-01-24,682.0,Maine,MH,59,0.0,1.0,694,4.0,0.0,4,,,,,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,2022-01-25,655.0,Maine,MH,59,1.0,1.0,695,4.0,1.0,4,,,,,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,2022-01-26,729.0,Maine,MH,59,2.0,1.0,696,4.0,2.0,4,,,,,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2022-01-27,640.0,Maine,MH,59,3.0,1.0,697,4.0,3.0,4,,,,,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,2022-01-28,579.0,Maine,MH,59,4.0,1.0,698,5.0,4.0,5,,,,,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2022-01-29,136.0,Maine,MH,59,5.0,1.0,699,5.0,5.0,5,,,,,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2022-01-30,59.0,Maine,MH,59,6.0,1.0,700,5.0,6.0,5,,,,,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2022-01-31,445.0,Maine,MH,59,0.0,1.0,701,5.0,0.0,5,,,,,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2022-02-01,389.0,Maine,MH,59,1.0,2.0,702,1.0,1.0,1,,,,,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2022-02-02,489.0,Maine,MH,59,2.0,2.0,703,1.0,2.0,1,,,,,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2022-02-03,421.0,Maine,MH,59,3.0,2.0,704,1.0,3.0,1,,,,,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2022-02-04,169.0,Maine,MH,59,4.0,2.0,705,1.0,4.0,1,,,,,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2022-02-05,65.0,Maine,MH,59,5.0,2.0,706,1.0,5.0,1,,,,,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2022-02-06,68.0,Maine,MH,59,6.0,2.0,707,1.0,6.0,1,,,,,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,2022-02-07,215.0,Maine,MH,59,0.0,2.0,708,2.0,0.0,2,,,,,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2022-02-08,212.0,Maine,MH,59,1.0,2.0,709,2.0,1.0,2,,,,,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2022-02-09,223.0,Maine,MH,59,2.0,2.0,710,2.0,2.0,2,,,,,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2022-02-10,254.0,Maine,MH,59,3.0,2.0,711,2.0,3.0,2,,,,,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2022-02-11,192.0,Maine,MH,59,4.0,2.0,712,2.0,4.0,2,,,,,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2022-02-12,56.0,Maine,MH,59,5.0,2.0,713,2.0,5.0,2,,,,,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2022-02-13,72.0,Maine,MH,59,6.0,2.0,714,2.0,6.0,2,,,,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,2022-02-14,132.0,Maine,MH,59,0.0,2.0,715,3.0,0.0,3,,,,,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2022-02-15,139.0,Maine,MH,59,1.0,2.0,716,3.0,1.0,3,,,,,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2022-02-16,189.0,Maine,MH,59,2.0,2.0,717,3.0,2.0,3,,,,,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2022-02-17,211.0,Maine,MH,59,3.0,2.0,718,3.0,3.0,3,,,,,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2022-02-18,77.0,Maine,MH,59,4.0,2.0,719,3.0,4.0,3,,,,,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2022-02-19,29.0,Maine,MH,59,5.0,2.0,720,3.0,5.0,3,,,,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2022-02-20,31.0,Maine,MH,59,6.0,2.0,721,3.0,6.0,3,,,,,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2022-02-21,26.0,Maine,MH,59,0.0,2.0,722,4.0,0.0,4,,,,,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,2022-02-22,79.0,Maine,MH,59,1.0,2.0,723,4.0,1.0,4,,,,,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2022-02-23,66.0,Maine,MH,59,2.0,2.0,724,4.0,2.0,4,,,,,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,2022-02-24,56.0,Maine,MH,59,3.0,2.0,725,4.0,3.0,4,,,,,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,2022-02-25,46.0,Maine,MH,59,4.0,2.0,726,4.0,4.0,4,,,,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2022-02-26,21.0,Maine,MH,59,5.0,2.0,727,4.0,5.0,4,,,,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,2022-02-27,7.0,Maine,MH,59,6.0,2.0,728,4.0,6.0,4,,,,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2022-02-28,69.0,Maine,MH,59,0.0,2.0,729,5.0,0.0,5,,,,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2022-03-01,365.0,Maine,MH,59,1.0,3.0,730,1.0,1.0,1,,,,,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
