,date,new_confirmed
616,2021-11-13,753.1428571428571
617,2021-11-14,700.5714285714286
618,2021-11-15,711.8571428571429
619,2021-11-16,761.1428571428571
620,2021-11-17,777.2857142857143
621,2021-11-18,788.8571428571429
622,2021-11-19,821.0
623,2021-11-20,834.5714285714286
624,2021-11-21,841.7142857142857
625,2021-11-22,851.8571428571429
626,2021-11-23,837.2857142857143
627,2021-11-24,824.8571428571429
628,2021-11-25,754.2857142857143
629,2021-11-26,648.1428571428571
630,2021-11-27,646.0
631,2021-11-28,631.7142857142857
632,2021-11-29,641.4285714285714
633,2021-11-30,681.1428571428571
634,2021-12-01,720.0
635,2021-12-02,840.8571428571429
636,2021-12-03,930.0
637,2021-12-04,1008.2857142857143
638,2021-12-05,1038.7142857142858
639,2021-12-06,1047.857142857143
640,2021-12-07,1046.5714285714287
641,2021-12-08,1032.0
642,2021-12-09,991.4285714285714
643,2021-12-10,965.5714285714286
644,2021-12-11,960.7142857142857
645,2021-12-12,967.4285714285714
646,2021-12-13,979.2857142857143
647,2021-12-14,980.7142857142857
648,2021-12-15,1010.2857142857143
649,2021-12-16,1024.142857142857
650,2021-12-17,1039.142857142857
651,2021-12-18,1048.2857142857142
652,2021-12-19,1051.2857142857142
653,2021-12-20,1052.4285714285713
654,2021-12-21,1058.0
655,2021-12-22,1042.142857142857
656,2021-12-23,1073.0
657,2021-12-24,906.1428571428571
658,2021-12-25,735.0
659,2021-12-26,606.2857142857143
660,2021-12-27,987.7142857142857
661,2021-12-28,1021.0
662,2021-12-29,1139.142857142857
663,2021-12-30,1303.857142857143
664,2021-12-31,1303.857142857143
665,2022-01-01,1303.857142857143
666,2022-01-02,1303.857142857143
667,2022-01-03,2120.1428571428573
668,2022-01-04,2305.8571428571427
669,2022-01-05,2441.8571428571427
670,2022-01-06,2770.285714285714
671,2022-01-07,3360.8571428571427
672,2022-01-08,3958.5714285714284
673,2022-01-09,4259.714285714285
674,2022-01-10,3277.5714285714284
675,2022-01-11,3299.714285714286
676,2022-01-12,3515.714285714286
677,2022-01-13,3588.5714285714284
678,2022-01-14,3721.0
679,2022-01-15,3869.4285714285716
680,2022-01-16,4162.142857142857
681,2022-01-17,4359.857142857143
682,2022-01-18,4280.0
683,2022-01-19,4160.857142857143
684,2022-01-20,4160.285714285715
685,2022-01-21,4199.428571428572
686,2022-01-22,4381.857142857143
687,2022-01-23,4538.857142857143
688,2022-01-24,4496.714285714285
689,2022-01-25,4610.857142857143
690,2022-01-26,4667.571428571428
691,2022-01-27,4632.142857142857
692,2022-01-28,4536.857142857143
693,2022-01-29,4082.1428571428573
694,2022-01-30,3739.1428571428573
695,2022-01-31,3500.8571428571427
696,2022-02-01,3415.5714285714284
697,2022-02-02,3270.5714285714284
698,2022-02-03,2997.1428571428573
699,2022-02-04,2746.1428571428573
700,2022-02-05,2805.714285714286
701,2022-02-06,2613.714285714286
702,2022-02-07,2551.285714285714
703,2022-02-08,2457.5714285714284
704,2022-02-09,2354.4285714285716
705,2022-02-10,2229.4285714285716
706,2022-02-11,2116.5714285714284
707,2022-02-12,1838.0
708,2022-02-13,1814.7142857142858
709,2022-02-14,1761.0
710,2022-02-15,1687.142857142857
711,2022-02-16,1546.142857142857
712,2022-02-17,1412.142857142857
713,2022-02-18,1270.0
714,2022-02-19,1015.1428571428571
715,2022-02-20,822.5714285714286
716,2022-02-21,1138.0
717,2022-02-22,1080.4285714285713
718,2022-02-23,998.8571428571429
719,2022-02-24,964.8571428571429
720,2022-02-25,934.4285714285714
721,2022-02-26,934.4285714285714
722,2022-02-27,934.4285714285714
723,2022-02-28,741.1428571428571
724,2022-03-01,720.8571428571429
