,date,new_confirmed
616,2021-11-13,343.7142857142857
617,2021-11-14,331.2857142857143
618,2021-11-15,328.2857142857143
619,2021-11-16,327.85714285714283
620,2021-11-17,334.14285714285717
621,2021-11-18,324.14285714285717
622,2021-11-19,318.57142857142856
623,2021-11-20,315.2857142857143
624,2021-11-21,340.85714285714283
625,2021-11-22,342.85714285714283
626,2021-11-23,345.0
627,2021-11-24,351.2857142857143
628,2021-11-25,353.7142857142857
629,2021-11-26,343.85714285714283
630,2021-11-27,299.57142857142856
631,2021-11-28,283.42857142857144
632,2021-11-29,284.0
633,2021-11-30,286.57142857142856
634,2021-12-01,309.14285714285717
635,2021-12-02,320.7142857142857
636,2021-12-03,335.85714285714283
637,2021-12-04,395.2857142857143
638,2021-12-05,433.0
639,2021-12-06,432.0
640,2021-12-07,442.2857142857143
641,2021-12-08,434.14285714285717
642,2021-12-09,413.7142857142857
643,2021-12-10,443.0
644,2021-12-11,404.57142857142856
645,2021-12-12,390.57142857142856
646,2021-12-13,391.42857142857144
647,2021-12-14,383.7142857142857
648,2021-12-15,375.14285714285717
649,2021-12-16,399.57142857142856
650,2021-12-17,359.85714285714283
651,2021-12-18,384.57142857142856
652,2021-12-19,374.85714285714283
653,2021-12-20,375.57142857142856
654,2021-12-21,374.7142857142857
655,2021-12-22,417.7142857142857
656,2021-12-23,389.0
657,2021-12-24,413.14285714285717
658,2021-12-25,393.57142857142856
659,2021-12-26,363.2857142857143
660,2021-12-27,361.85714285714283
661,2021-12-28,389.0
662,2021-12-29,424.57142857142856
663,2021-12-30,532.2857142857143
664,2021-12-31,636.1428571428571
665,2022-01-01,669.0
666,2022-01-02,696.4285714285714
667,2022-01-03,696.7142857142857
668,2022-01-04,849.5714285714286
669,2022-01-05,838.1428571428571
670,2022-01-06,963.5714285714286
671,2022-01-07,1035.4285714285713
672,2022-01-08,1339.7142857142858
673,2022-01-09,1600.5714285714287
674,2022-01-10,1710.7142857142858
675,2022-01-11,1620.2857142857142
676,2022-01-12,1613.142857142857
677,2022-01-13,1591.857142857143
678,2022-01-14,1334.142857142857
679,2022-01-15,957.5714285714286
680,2022-01-16,637.4285714285714
681,2022-01-17,496.42857142857144
682,2022-01-18,1482.0
683,2022-01-19,1376.4285714285713
684,2022-01-20,1435.2857142857142
685,2022-01-21,1669.0
686,2022-01-22,1669.0
687,2022-01-23,1669.0
688,2022-01-24,2110.4285714285716
689,2022-01-25,1063.7142857142858
690,2022-01-26,1133.5714285714287
691,2022-01-27,1013.0
692,2022-01-28,779.2857142857143
693,2022-01-29,779.2857142857143
694,2022-01-30,779.2857142857143
695,2022-01-31,646.5714285714286
696,2022-02-01,634.7142857142857
697,2022-02-02,662.4285714285714
698,2022-02-03,533.1428571428571
699,2022-02-04,533.1428571428571
700,2022-02-05,533.1428571428571
701,2022-02-06,533.1428571428571
702,2022-02-07,224.42857142857142
703,2022-02-08,376.85714285714283
704,2022-02-09,343.2857142857143
705,2022-02-10,318.42857142857144
706,2022-02-11,318.42857142857144
707,2022-02-12,318.42857142857144
708,2022-02-13,318.42857142857144
709,2022-02-14,482.57142857142856
710,2022-02-15,282.7142857142857
711,2022-02-16,271.85714285714283
712,2022-02-17,254.71428571428572
713,2022-02-18,254.71428571428572
714,2022-02-19,254.71428571428572
715,2022-02-20,254.71428571428572
716,2022-02-21,213.28571428571428
717,2022-02-22,213.28571428571428
718,2022-02-23,195.42857142857142
719,2022-02-24,187.42857142857142
720,2022-02-25,215.85714285714286
721,2022-02-26,215.85714285714286
722,2022-02-27,215.85714285714286
723,2022-02-28,149.14285714285714
724,2022-03-01,162.57142857142858
