,date,new_confirmed
616,2021-11-13,5316.142857142857
617,2021-11-14,5316.142857142857
618,2021-11-15,7187.285714285715
619,2021-11-16,7653.428571428572
620,2021-11-17,8407.0
621,2021-11-18,9939.0
622,2021-11-19,8793.0
623,2021-11-20,8793.0
624,2021-11-21,8793.0
625,2021-11-22,8165.142857142857
626,2021-11-23,7993.714285714285
627,2021-11-24,8470.285714285714
628,2021-11-25,7733.0
629,2021-11-26,7133.857142857143
630,2021-11-27,7928.571428571428
631,2021-11-28,8723.285714285714
632,2021-11-29,6837.428571428572
633,2021-11-30,7100.714285714285
634,2021-12-01,6817.571428571428
635,2021-12-02,7386.571428571428
636,2021-12-03,8424.142857142857
637,2021-12-04,7629.428571428572
638,2021-12-05,6834.714285714285
639,2021-12-06,8584.857142857143
640,2021-12-07,8655.42857142857
641,2021-12-08,8405.285714285714
642,2021-12-09,8097.857142857143
643,2021-12-10,7179.0
644,2021-12-11,7179.0
645,2021-12-12,7179.0
646,2021-12-13,7164.285714285715
647,2021-12-14,6722.285714285715
648,2021-12-15,6555.571428571428
649,2021-12-16,6502.571428571428
650,2021-12-17,6651.857142857143
651,2021-12-18,6651.857142857143
652,2021-12-19,6651.857142857143
653,2021-12-20,6295.0
654,2021-12-21,6428.428571428572
655,2021-12-22,6557.0
656,2021-12-23,5553.714285714285
657,2021-12-24,4491.0
658,2021-12-25,4491.0
659,2021-12-26,4491.0
660,2021-12-27,7376.285714285715
661,2021-12-28,8049.285714285715
662,2021-12-29,9241.857142857143
663,2021-12-30,9241.857142857143
664,2021-12-31,9241.857142857143
665,2022-01-01,9241.857142857143
666,2022-01-02,9241.857142857143
667,2022-01-03,13553.142857142857
668,2022-01-04,14150.142857142857
669,2022-01-05,14066.714285714286
670,2022-01-06,16971.85714285714
671,2022-01-07,20769.571428571428
672,2022-01-08,20769.571428571428
673,2022-01-09,20769.571428571428
674,2022-01-10,18440.14285714286
675,2022-01-11,18728.714285714286
676,2022-01-12,18852.85714285714
677,2022-01-13,18488.85714285714
678,2022-01-14,18342.571428571428
679,2022-01-15,18342.571428571428
680,2022-01-16,18342.571428571428
681,2022-01-17,11301.0
682,2022-01-18,20001.85714285714
683,2022-01-19,20325.0
684,2022-01-20,20376.0
685,2022-01-21,20024.14285714286
686,2022-01-22,20024.14285714286
687,2022-01-23,20024.14285714286
688,2022-01-24,26330.14285714286
689,2022-01-25,17281.0
690,2022-01-26,17237.571428571428
691,2022-01-27,17007.571428571428
692,2022-01-28,15850.714285714286
693,2022-01-29,15850.714285714286
694,2022-01-30,15850.714285714286
695,2022-01-31,12871.142857142857
696,2022-02-01,12527.857142857143
697,2022-02-02,11337.714285714286
698,2022-02-03,9934.0
699,2022-02-04,8552.857142857143
700,2022-02-05,8552.857142857143
701,2022-02-06,8552.857142857143
702,2022-02-07,6812.571428571428
703,2022-02-08,5688.571428571428
704,2022-02-09,4837.285714285715
705,2022-02-10,4445.142857142857
706,2022-02-11,4257.714285714285
707,2022-02-12,4257.714285714285
708,2022-02-13,4257.714285714285
709,2022-02-14,3564.1428571428573
710,2022-02-15,3153.1428571428573
711,2022-02-16,2933.5714285714284
712,2022-02-17,2757.8571428571427
713,2022-02-18,2615.4285714285716
714,2022-02-19,2615.4285714285716
715,2022-02-20,2615.4285714285716
716,2022-02-21,1722.857142857143
717,2022-02-22,2046.857142857143
718,2022-02-23,1866.0
719,2022-02-24,1832.857142857143
720,2022-02-25,2113.285714285714
721,2022-02-26,2113.285714285714
722,2022-02-27,2113.285714285714
723,2022-02-28,2462.4285714285716
724,2022-03-01,1954.0
