,date,new_confirmed
616,2021-11-13,4718.0
617,2021-11-14,4613.0
618,2021-11-15,4728.0
619,2021-11-16,4826.142857142857
620,2021-11-17,4948.285714285715
621,2021-11-18,5179.857142857143
622,2021-11-19,5329.857142857143
623,2021-11-20,5458.571428571428
624,2021-11-21,5482.714285714285
625,2021-11-22,5546.0
626,2021-11-23,5618.0
627,2021-11-24,5670.714285714285
628,2021-11-25,4725.714285714285
629,2021-11-26,5113.428571428572
630,2021-11-27,4918.0
631,2021-11-28,4982.0
632,2021-11-29,5176.428571428572
633,2021-11-30,5262.428571428572
634,2021-12-01,5575.714285714285
635,2021-12-02,6880.142857142857
636,2021-12-03,6943.142857142857
637,2021-12-04,7453.285714285715
638,2021-12-05,7608.857142857143
639,2021-12-06,7493.285714285715
640,2021-12-07,7654.857142857143
641,2021-12-08,7621.0
642,2021-12-09,7530.857142857143
643,2021-12-10,7213.0
644,2021-12-11,7252.857142857143
645,2021-12-12,7201.142857142857
646,2021-12-13,7300.571428571428
647,2021-12-14,7346.428571428572
648,2021-12-15,7495.142857142857
649,2021-12-16,7774.571428571428
650,2021-12-17,8155.428571428572
651,2021-12-18,8450.0
652,2021-12-19,8831.0
653,2021-12-20,9183.0
654,2021-12-21,9798.0
655,2021-12-22,10243.142857142857
656,2021-12-23,11033.57142857143
657,2021-12-24,11660.57142857143
658,2021-12-25,10212.857142857143
659,2021-12-26,12109.714285714286
660,2021-12-27,12111.142857142857
661,2021-12-28,12525.57142857143
662,2021-12-29,13590.714285714286
663,2021-12-30,14131.42857142857
664,2021-12-31,15014.857142857143
665,2022-01-01,15014.857142857143
666,2022-01-02,17401.85714285714
667,2022-01-03,18951.85714285714
668,2022-01-04,19667.285714285714
669,2022-01-05,19585.85714285714
670,2022-01-06,19538.428571428572
671,2022-01-07,19390.571428571428
672,2022-01-08,22006.285714285714
673,2022-01-09,19358.14285714286
674,2022-01-10,19229.571428571428
675,2022-01-11,19115.285714285714
676,2022-01-12,19164.285714285714
677,2022-01-13,19138.571428571428
678,2022-01-14,22266.0
679,2022-01-15,26835.85714285714
680,2022-01-16,27839.85714285714
681,2022-01-17,28053.571428571428
682,2022-01-18,27415.85714285714
683,2022-01-19,27461.571428571428
684,2022-01-20,27804.714285714286
685,2022-01-21,24696.428571428572
686,2022-01-22,19750.428571428572
687,2022-01-23,17438.285714285714
688,2022-01-24,16043.42857142857
689,2022-01-25,14474.285714285714
690,2022-01-26,14522.714285714286
691,2022-01-27,13157.57142857143
692,2022-01-28,11692.285714285714
693,2022-01-29,10682.57142857143
694,2022-01-30,10010.0
695,2022-01-31,9208.0
696,2022-02-01,9541.57142857143
697,2022-02-02,7805.714285714285
698,2022-02-03,6895.571428571428
699,2022-02-04,6119.0
700,2022-02-05,5290.571428571428
701,2022-02-06,4840.0
702,2022-02-07,4616.285714285715
703,2022-02-08,4314.428571428572
704,2022-02-09,3695.8571428571427
705,2022-02-10,3472.8571428571427
706,2022-02-11,3367.0
707,2022-02-12,3255.8571428571427
708,2022-02-13,3173.0
709,2022-02-14,2989.8571428571427
710,2022-02-15,2666.4285714285716
711,2022-02-16,2403.8571428571427
712,2022-02-17,2092.8571428571427
713,2022-02-18,1930.857142857143
714,2022-02-19,1869.0
715,2022-02-20,1784.5714285714287
716,2022-02-21,1718.7142857142858
717,2022-02-22,1611.2857142857142
718,2022-02-23,1452.7142857142858
719,2022-02-24,1355.857142857143
720,2022-02-25,1282.0
721,2022-02-26,1243.5714285714287
722,2022-02-27,1197.5714285714287
723,2022-02-28,1180.142857142857
724,2022-03-01,1134.7142857142858
