,date,new_confirmed
616,2021-11-13,563.1428571428571
617,2021-11-14,563.1428571428571
618,2021-11-15,546.5714285714286
619,2021-11-16,534.1428571428571
620,2021-11-17,512.7142857142857
621,2021-11-18,616.7142857142857
622,2021-11-19,517.0
623,2021-11-20,517.0
624,2021-11-21,517.0
625,2021-11-22,475.57142857142856
626,2021-11-23,425.7142857142857
627,2021-11-24,410.85714285714283
628,2021-11-25,306.85714285714283
629,2021-11-26,294.0
630,2021-11-27,294.0
631,2021-11-28,294.0
632,2021-11-29,274.14285714285717
633,2021-11-30,260.7142857142857
634,2021-12-01,273.57142857142856
635,2021-12-02,321.0
636,2021-12-03,309.2857142857143
637,2021-12-04,309.2857142857143
638,2021-12-05,309.2857142857143
639,2021-12-06,309.42857142857144
640,2021-12-07,284.7142857142857
641,2021-12-08,240.57142857142858
642,2021-12-09,231.14285714285714
643,2021-12-10,211.71428571428572
644,2021-12-11,211.71428571428572
645,2021-12-12,211.71428571428572
646,2021-12-13,187.85714285714286
647,2021-12-14,157.57142857142858
648,2021-12-15,160.0
649,2021-12-16,145.57142857142858
650,2021-12-17,149.42857142857142
651,2021-12-18,149.42857142857142
652,2021-12-19,149.42857142857142
653,2021-12-20,146.28571428571428
654,2021-12-21,151.85714285714286
655,2021-12-22,145.71428571428572
656,2021-12-23,158.14285714285714
657,2021-12-24,129.28571428571428
658,2021-12-25,129.28571428571428
659,2021-12-26,129.28571428571428
660,2021-12-27,159.28571428571428
661,2021-12-28,183.14285714285714
662,2021-12-29,234.85714285714286
663,2021-12-30,293.57142857142856
664,2021-12-31,293.57142857142856
665,2022-01-01,293.57142857142856
666,2022-01-02,293.57142857142856
667,2022-01-03,353.7142857142857
668,2022-01-04,428.85714285714283
669,2022-01-05,499.57142857142856
670,2022-01-06,570.8571428571429
671,2022-01-07,734.1428571428571
672,2022-01-08,734.1428571428571
673,2022-01-09,734.1428571428571
674,2022-01-10,895.4285714285714
675,2022-01-11,977.1428571428571
676,2022-01-12,1082.0
677,2022-01-13,1168.5714285714287
678,2022-01-14,1316.4285714285713
679,2022-01-15,1316.4285714285713
680,2022-01-16,1316.4285714285713
681,2022-01-17,1041.4285714285713
682,2022-01-18,1384.7142857142858
683,2022-01-19,1416.4285714285713
684,2022-01-20,1455.7142857142858
685,2022-01-21,1430.7142857142858
686,2022-01-22,1430.7142857142858
687,2022-01-23,1430.7142857142858
688,2022-01-24,2145.1428571428573
689,2022-01-25,1996.857142857143
690,2022-01-26,2144.1428571428573
691,2022-01-27,2268.1428571428573
692,2022-01-28,2386.8571428571427
693,2022-01-29,2386.8571428571427
694,2022-01-30,2386.8571428571427
695,2022-01-31,2155.1428571428573
696,2022-02-01,1881.0
697,2022-02-02,1642.7142857142858
698,2022-02-03,1377.0
699,2022-02-04,1604.0
700,2022-02-05,1604.0
701,2022-02-06,1604.0
702,2022-02-07,1391.4285714285713
703,2022-02-08,1438.7142857142858
704,2022-02-09,1382.2857142857142
705,2022-02-10,1400.7142857142858
706,2022-02-11,943.0
707,2022-02-12,943.0
708,2022-02-13,943.0
709,2022-02-14,847.4285714285714
710,2022-02-15,794.4285714285714
711,2022-02-16,781.4285714285714
712,2022-02-17,741.7142857142857
713,2022-02-18,727.4285714285714
714,2022-02-19,727.4285714285714
715,2022-02-20,727.4285714285714
716,2022-02-21,552.8571428571429
717,2022-02-22,656.1428571428571
718,2022-02-23,653.7142857142857
719,2022-02-24,653.4285714285714
720,2022-02-25,582.1428571428571
721,2022-02-26,582.1428571428571
722,2022-02-27,582.1428571428571
723,2022-02-28,693.8571428571429
724,2022-03-01,553.2857142857143
