,date,new_confirmed
616,2021-11-13,1747.0
617,2021-11-14,1690.7142857142858
618,2021-11-15,1732.5714285714287
619,2021-11-16,1708.0
620,2021-11-17,1733.4285714285713
621,2021-11-18,1754.857142857143
622,2021-11-19,1679.142857142857
623,2021-11-20,1656.4285714285713
624,2021-11-21,1590.2857142857142
625,2021-11-22,1572.5714285714287
626,2021-11-23,1536.4285714285713
627,2021-11-24,1386.2857142857142
628,2021-11-25,1257.7142857142858
629,2021-11-26,1266.0
630,2021-11-27,1127.142857142857
631,2021-11-28,1097.7142857142858
632,2021-11-29,1009.7142857142857
633,2021-11-30,1056.7142857142858
634,2021-12-01,1217.142857142857
635,2021-12-02,1359.857142857143
636,2021-12-03,1398.857142857143
637,2021-12-04,1578.4285714285713
638,2021-12-05,1653.5714285714287
639,2021-12-06,1578.857142857143
640,2021-12-07,1658.4285714285713
641,2021-12-08,1514.5714285714287
642,2021-12-09,1443.142857142857
643,2021-12-10,1371.2857142857142
644,2021-12-11,1315.2857142857142
645,2021-12-12,1315.5714285714287
646,2021-12-13,1393.2857142857142
647,2021-12-14,1271.857142857143
648,2021-12-15,1307.2857142857142
649,2021-12-16,1343.2857142857142
650,2021-12-17,1423.142857142857
651,2021-12-18,1543.0
652,2021-12-19,1616.2857142857142
653,2021-12-20,1711.142857142857
654,2021-12-21,1801.7142857142858
655,2021-12-22,1888.5714285714287
656,2021-12-23,2220.5714285714284
657,2021-12-24,2684.5714285714284
658,2021-12-25,3238.714285714286
659,2021-12-26,3714.1428571428573
660,2021-12-27,4054.714285714286
661,2021-12-28,4272.571428571428
662,2021-12-29,4656.0
663,2021-12-30,5036.428571428572
664,2021-12-31,5753.571428571428
665,2022-01-01,6038.285714285715
666,2022-01-02,6417.857142857143
667,2022-01-03,6667.857142857143
668,2022-01-04,7172.857142857143
669,2022-01-05,8061.857142857143
670,2022-01-06,9229.142857142857
671,2022-01-07,10182.142857142857
672,2022-01-08,11138.285714285714
673,2022-01-09,12696.0
674,2022-01-10,13780.142857142857
675,2022-01-11,14811.857142857143
676,2022-01-12,15718.714285714286
677,2022-01-13,15894.42857142857
678,2022-01-14,15802.714285714286
679,2022-01-15,16037.42857142857
680,2022-01-16,15794.714285714286
681,2022-01-17,16284.285714285714
682,2022-01-18,15342.0
683,2022-01-19,14863.42857142857
684,2022-01-20,15177.142857142857
685,2022-01-21,15358.42857142857
686,2022-01-22,15625.857142857143
687,2022-01-23,15688.57142857143
688,2022-01-24,15599.285714285714
689,2022-01-25,15754.142857142857
690,2022-01-26,15798.714285714286
691,2022-01-27,16427.285714285714
692,2022-01-28,15867.285714285714
693,2022-01-29,15955.142857142857
694,2022-01-30,15818.0
695,2022-01-31,14782.42857142857
696,2022-02-01,14595.285714285714
697,2022-02-02,13925.142857142857
698,2022-02-03,11954.57142857143
699,2022-02-04,11055.857142857143
700,2022-02-05,9622.57142857143
701,2022-02-06,7965.428571428572
702,2022-02-07,7177.857142857143
703,2022-02-08,6737.285714285715
704,2022-02-09,6386.428571428572
705,2022-02-10,5915.428571428572
706,2022-02-11,5435.142857142857
707,2022-02-12,4889.285714285715
708,2022-02-13,4525.857142857143
709,2022-02-14,4351.428571428572
710,2022-02-15,4119.857142857143
711,2022-02-16,3597.714285714286
712,2022-02-17,3250.714285714286
713,2022-02-18,3040.8571428571427
714,2022-02-19,2768.714285714286
715,2022-02-20,3100.285714285714
716,2022-02-21,2955.1428571428573
717,2022-02-22,2706.0
718,2022-02-23,2640.4285714285716
719,2022-02-24,2660.285714285714
720,2022-02-25,2726.1428571428573
721,2022-02-26,2617.8571428571427
722,2022-02-27,2621.285714285714
723,2022-02-28,2586.1428571428573
724,2022-03-01,2686.1428571428573
